# Dataset: annual dissolved oxygen at German monitoring sites (EEA Waterbase v2020_1).
# Source: data/raw/waterbase/ Aggregated + Spatial files, determinand 'Dissolved oxygen'.
# Site filter: monitoring sites within the study radius of a study reactor.
# Window filter: observation years 2006-2018 (inclusive).
# Added columns: nearest study reactor, its group and the distance in km.
# River position added by river_position.py: each site is matched to its
# study river and classified upstream/downstream of the nearest reactor, with
# an approximate along-flow distance and distance band. Flow direction is a
# per-river heuristic (see the module); the up/down sign is robust, the distance
# is approximate. Filter on position=downstream for the plume-exposed sample;
# downstream_of_shock=1 marks sites below a 2011/staggered shutdown.
site_id,site_name,water_body_name,latitude,longitude,year,mean_value,min_value,max_value,sample_count,unit,nearest_reactor,nearest_group,distance_km,study_river,position,nearest_upstream_plant,nearest_upstream_group,along_river_km,distance_band,downstream_of_shock
DESM_DEBY_3095,KWFELDHEIMOW,LECH VON EINMÜNDUNG LECHKANAL MEITINGEN BIS MÜNDUNG IN DIE DONAU,48.72746,10.92126,2010,11.072,7.7,16.1,25,mg/L,Gundremmingen B,staggered_treatment,44.912,Danube,downstream,Gundremmingen B,staggered_treatment,44.7,25-50,1
DESM_DEBY_11444,PLATTLINGKM80,ISAR VON PLATTLING BIS MÜNDUNG IN DIE DONAU,48.77739,12.89497,2010,10.084,7.9,12.5,25,mg/L,Isar 1,partial,48.005,Danube,downstream,Gundremmingen B,staggered_treatment,180.8,>50,1
DESM_DEBY_11233,ÜMSPEGELINKOFEN,AMPER VON ALLERSHAUSEN BIS MÜNDUNG IN DIE ISAR,48.46074,11.86503,2010,9.848,7.5,13.9,25,mg/L,Isar 2,partial,35.478,Isar,upstream,,,,,0
DESM_DEBY_3413,KELHEIMPEGEL,DONAU VON STAUBING BIS EINMÜNDUNG MAIN-DONAU-KANAL,48.82219,11.75313,2010,10.2385,8.5,12.6,26,mg/L,Isar 2,partial,46.546,,off_river,,,,,0
DESM_DEBY_2344,LUDWIGSFELDBRÜCKE,UIAG-KANAL UND ILLERKANAL VON FILZINGEN BIS NEU-ULM,48.36522,10.0046,2010,10.1958,7.7,12.6,24,mg/L,Gundremmingen C,staggered_treatment,33.533,,off_river,,,,,0
DESM_DEBY_2384,OFFINGENOHMÜNDUNG,MINDEL VON EINMÜNDUNG HUNGERBACH BIS MÜNDUNG IN DIE DONAU UND WESTERNACH VON EINMÜNDUNG AUERBACH BIS MÜNDUNG IN DIE MINDEL,48.49432,10.39083,2010,9.88696,7.1,13.0,23,mg/L,Gundremmingen B,staggered_treatment,2.433,Danube,upstream,,,,,0
DESM_DEBY_2929,RONHEIMSTEG,WÖRNITZ VON EINMÜNDUNG EGER BIS MÜNDUNG IN DIE DONAU,48.79357,10.68817,2010,10.716,6.2,15.6,25,mg/L,Gundremmingen B,staggered_treatment,37.451,Danube,downstream,Gundremmingen B,staggered_treatment,31.8,25-50,1
DESM_DEBY_10988,HMSMOOSBURG,ISAR VON ANFANG MITTLERER ISARKANAL BIS MOOSBURG,48.45798,11.9487,2010,10.896,8.3,15.3,25,mg/L,Isar 2,partial,30.272,Isar,upstream,,,,,0
DESM_DEBY_2962,SCHÄFSTALLPEGEL,DONAU VON DONAUWÖRTH BIS EINMÜNDUNG LECH,48.72501,10.85302,2010,10.896,8.3,15.1,25,mg/L,Gundremmingen B,staggered_treatment,40.575,Danube,downstream,Gundremmingen B,staggered_treatment,39.9,25-50,1
DESM_DEBY_20256,ERLABRUNNKWOW,MAIN VON EINMÜNDUNG MAINKANAL BIS EINMÜNDUNG FRÄNKISCHE SAALE,49.85488,9.85468,2012,10.2423,7.3,14.0,26,mg/L,Grafenrheinfeld,staggered_treatment,27.494,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,1
DESM_DERP_2511510500,MAINZ/RHEIN,UNTERER OBERRHEIN,50.00686,8.27705,2006,2.74,2.1,4.1,26,mg/L,Biblis A,treatment,34.517,Rhine,downstream,Biblis A,treatment,32.9,25-50,1
DESM_DERP_2549523200,GROLSHEIM/NAHE,UNTERE NAHE,49.91157,7.91078,2008,10.7986,7.0,14.9,358,mg/L,Biblis A,treatment,42.578,,off_river,,,,,0
DESM_DERP_2511510500,MAINZ/RHEIN,UNTERER OBERRHEIN,50.00686,8.27705,2008,10.0166,7.3,12.7,356,mg/L,Biblis A,treatment,34.517,Rhine,downstream,Biblis A,treatment,32.9,25-50,1
DESM_SH_120015,STÖRAMPEGELWILLENSCHAREN,STÖR OBERHALB KELLINGHUSEN,54.01009,9.80677,2008,9.04917,7.86,11.52,12,mg/L,Brokdorf,control,34.97,,off_river,,,,,0
DESM_DERP_2549523200,GROLSHEIM/NAHE,UNTERE NAHE,49.91157,7.91078,2010,10.9523,6.7,14.6,298,mg/L,Biblis A,treatment,42.578,,off_river,,,,,0
DESM_DEBY_2389,DILLINGENMESSSTATION,DONAU VON EINMÜNDUNG LANDGRABEN BEI OFFINGEN BIS STAUSTUFE DONAUWÖRTH,48.56832,10.50016,2012,10.9538,8.8,14.1,26,mg/L,Gundremmingen B,staggered_treatment,9.37,Danube,downstream,Gundremmingen B,staggered_treatment,9.0,0-10,1
DESM_DEBY_21142,PEGELGEMÜNDENOHSINNMÜNDUNG,FRÄNKISCHE SAALE VON KLÄRANLAGE BAD KISSINGEN BIS MÜNDUNG IN DEN MAIN,50.06098,9.6922,2012,10.8423,8.6,13.9,26,mg/L,Grafenrheinfeld,staggered_treatment,35.999,Main,downstream,Grafenrheinfeld,staggered_treatment,35.8,25-50,1
DESM_DEBY_16122,HALLSTADTBRÜCKE,MAIN VON KLOSTER BANZ BIS EINMÜNDUNG DER REGNITZ,49.92454,10.86251,2012,9.98077,7.3,13.7,26,mg/L,Grafenrheinfeld,staggered_treatment,49.152,Main,upstream,,,,,0
DESM_DEBY_20256,ERLABRUNNKWOW,MAIN VON EINMÜNDUNG MAINKANAL BIS EINMÜNDUNG FRÄNKISCHE SAALE,49.85488,9.85468,2008,9.97692,7.0,12.5,26,mg/L,Grafenrheinfeld,staggered_treatment,27.494,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,1
DESM_DEBY_11444,PLATTLINGKM80,ISAR VON PLATTLING BIS MÜNDUNG IN DIE DONAU,48.77739,12.89497,2012,10.1923,8.1,13.3,26,mg/L,Isar 1,partial,48.005,Danube,downstream,Gundremmingen B,staggered_treatment,180.8,>50,1
DESM_DEBY_3095,KWFELDHEIMOW,LECH VON EINMÜNDUNG LECHKANAL MEITINGEN BIS MÜNDUNG IN DIE DONAU,48.72746,10.92126,2012,10.7577,7.9,14.7,26,mg/L,Gundremmingen B,staggered_treatment,44.912,Danube,downstream,Gundremmingen B,staggered_treatment,44.7,25-50,1
DESM_DEBY_2322,WIBLINGENPEGEL,ILLER VON EINMÜNDUNG UIAG-KANAL BIS MÜNDUNG IN DIE DONAU,48.37052,9.98861,2012,11.1115,8.7,14.2,26,mg/L,Gundremmingen C,staggered_treatment,34.276,,off_river,,,,,0
DESM_DEBY_11233,ÜMSPEGELINKOFEN,AMPER VON ALLERSHAUSEN BIS MÜNDUNG IN DIE ISAR,48.46074,11.86503,2012,9.96923,7.9,13.6,26,mg/L,Isar 2,partial,35.478,Isar,upstream,,,,,0
DESM_DEBY_3413,KELHEIMPEGEL,DONAU VON STAUBING BIS EINMÜNDUNG MAIN-DONAU-KANAL,48.82219,11.75313,2012,10.3346,7.9,13.9,26,mg/L,Isar 2,partial,46.546,,off_river,,,,,0
DESM_DEBY_4373,BADABBACHPEGEL,DONAU VON EINMÜNDUNG MAIN-DONAU-KANAL BIS EINMÜNDUNG NAAB,48.94169,12.03365,2012,10.5115,7.5,13.8,26,mg/L,Isar 1,partial,42.089,,off_river,,,,,0
DESM_DEBY_3074,ETTRINGENWEHRUNTERWASSER,WERTACH VON EINMÜNDUNG LOBACH BIS STAUSTUFE INNINGEN,48.10353,10.66612,2012,10.4269,8.2,13.0,26,mg/L,Gundremmingen B,staggered_treatment,49.76,,off_river,,,,,0
DESM_DEBY_3044,AUGSBURGHOCHABLAß,LECH VON STAUSTUFE 23 BIS ZUM HOCHABLASS AUGSBURG,48.34425,10.93559,2012,11.3462,8.7,15.4,26,mg/L,Gundremmingen B,staggered_treatment,43.735,,off_river,,,,,0
DESM_DEBY_12302,ESCHELBACHPEGEL,INN VON EINMÜNDUNG INNWERKKANAL BIS EINMÜNDUNG ALZ,48.2522,12.69689,2012,11.26,9.5,13.3,25,mg/L,Isar 1,partial,49.136,,off_river,,,,,0
DESM_DEBY_2384,OFFINGENOHMÜNDUNG,MINDEL VON EINMÜNDUNG HUNGERBACH BIS MÜNDUNG IN DIE DONAU UND WESTERNACH VON EINMÜNDUNG AUERBACH BIS MÜNDUNG IN DIE MINDEL,48.49432,10.39083,2012,10.5615,7.5,15.0,26,mg/L,Gundremmingen B,staggered_treatment,2.433,Danube,upstream,,,,,0
DESM_DEBY_10988,HMSMOOSBURG,ISAR VON ANFANG MITTLERER ISARKANAL BIS MOOSBURG,48.45798,11.9487,2012,11.2077,8.8,14.2,26,mg/L,Isar 2,partial,30.272,Isar,upstream,,,,,0
DESM_SH_120015,STÖRAMPEGELWILLENSCHAREN,STÖR OBERHALB KELLINGHUSEN,54.01009,9.80677,2012,10.0454,4.86,16.3,13,mg/L,Brokdorf,control,34.97,,off_river,,,,,0
DESM_DEBY_2962,SCHÄFSTALLPEGEL,DONAU VON DONAUWÖRTH BIS EINMÜNDUNG LECH,48.72501,10.85302,2012,10.4692,7.8,15.4,26,mg/L,Gundremmingen B,staggered_treatment,40.575,Danube,downstream,Gundremmingen B,staggered_treatment,39.9,25-50,1
DESM_DEBY_2929,RONHEIMSTEG,WÖRNITZ VON EINMÜNDUNG EGER BIS MÜNDUNG IN DIE DONAU,48.79357,10.68817,2012,10.0231,5.4,16.9,26,mg/L,Gundremmingen B,staggered_treatment,37.451,Danube,downstream,Gundremmingen B,staggered_treatment,31.8,25-50,1
DESM_DEBY_21142,PEGELGEMÜNDENOHSINNMÜNDUNG,FRÄNKISCHE SAALE VON KLÄRANLAGE BAD KISSINGEN BIS MÜNDUNG IN DEN MAIN,50.06098,9.6922,2008,10.6885,8.4,12.4,26,mg/L,Grafenrheinfeld,staggered_treatment,35.999,Main,downstream,Grafenrheinfeld,staggered_treatment,35.8,25-50,1
DESM_DEBY_2389,DILLINGENMESSSTATION,DONAU VON EINMÜNDUNG LANDGRABEN BEI OFFINGEN BIS STAUSTUFE DONAUWÖRTH,48.56832,10.50016,2008,10.6423,8.1,12.2,26,mg/L,Gundremmingen B,staggered_treatment,9.37,Danube,downstream,Gundremmingen B,staggered_treatment,9.0,0-10,1
DESM_DEBY_3095,KWFELDHEIMOW,LECH VON EINMÜNDUNG LECHKANAL MEITINGEN BIS MÜNDUNG IN DIE DONAU,48.72746,10.92126,2008,10.6308,7.8,14.5,26,mg/L,Gundremmingen B,staggered_treatment,44.912,Danube,downstream,Gundremmingen B,staggered_treatment,44.7,25-50,1
DESM_DEBY_2322,WIBLINGENPEGEL,ILLER VON EINMÜNDUNG UIAG-KANAL BIS MÜNDUNG IN DIE DONAU,48.37052,9.98861,2008,10.6308,8.0,13.8,26,mg/L,Gundremmingen C,staggered_treatment,34.276,,off_river,,,,,0
DESM_DEBY_11444,PLATTLINGKM80,ISAR VON PLATTLING BIS MÜNDUNG IN DIE DONAU,48.77739,12.89497,2008,9.752,7.3,11.7,25,mg/L,Isar 1,partial,48.005,Danube,downstream,Gundremmingen B,staggered_treatment,180.8,>50,1
DESM_DEBY_11233,ÜMSPEGELINKOFEN,AMPER VON ALLERSHAUSEN BIS MÜNDUNG IN DIE ISAR,48.46074,11.86503,2008,10.0135,7.52,11.8,26,mg/L,Isar 2,partial,35.478,Isar,upstream,,,,,0
DESM_DEBY_12302,ESCHELBACHPEGEL,INN VON EINMÜNDUNG INNWERKKANAL BIS EINMÜNDUNG ALZ,48.2522,12.69689,2008,11.292,9.6,13.1,25,mg/L,Isar 1,partial,49.136,,off_river,,,,,0
DESM_DEBY_3413,KELHEIMPEGEL,DONAU VON STAUBING BIS EINMÜNDUNG MAIN-DONAU-KANAL,48.82219,11.75313,2008,10.2038,8.4,12.3,26,mg/L,Isar 2,partial,46.546,,off_river,,,,,0
DESM_DEBY_2344,LUDWIGSFELDBRÜCKE,UIAG-KANAL UND ILLERKANAL VON FILZINGEN BIS NEU-ULM,48.36522,10.0046,2008,10.5615,8.7,12.4,26,mg/L,Gundremmingen C,staggered_treatment,33.533,,off_river,,,,,0
DESM_DEBY_4373,BADABBACHPEGEL,DONAU VON EINMÜNDUNG MAIN-DONAU-KANAL BIS EINMÜNDUNG NAAB,48.94169,12.03365,2008,10.04,7.9,12.1,25,mg/L,Isar 1,partial,42.089,,off_river,,,,,0
DESM_DEBY_3044,AUGSBURGHOCHABLAß,LECH VON STAUSTUFE 23 BIS ZUM HOCHABLASS AUGSBURG,48.34425,10.93559,2008,11.296,8.7,16.0,25,mg/L,Gundremmingen B,staggered_treatment,43.735,,off_river,,,,,0
DESM_DEBY_11233,ÜMSPEGELINKOFEN,AMPER VON ALLERSHAUSEN BIS MÜNDUNG IN DIE ISAR,48.46074,11.86503,2009,9.96154,7.6,11.9,26,mg/L,Isar 2,partial,35.478,Isar,upstream,,,,,0
DESM_DEBY_2322,WIBLINGENPEGEL,ILLER VON EINMÜNDUNG UIAG-KANAL BIS MÜNDUNG IN DIE DONAU,48.37052,9.98861,2009,10.4808,7.8,15.7,26,mg/L,Gundremmingen C,staggered_treatment,34.276,,off_river,,,,,0
DESM_DEBY_3095,KWFELDHEIMOW,LECH VON EINMÜNDUNG LECHKANAL MEITINGEN BIS MÜNDUNG IN DIE DONAU,48.72746,10.92126,2009,10.7769,8.1,13.1,26,mg/L,Gundremmingen B,staggered_treatment,44.912,Danube,downstream,Gundremmingen B,staggered_treatment,44.7,25-50,1
DESM_DEBY_20256,ERLABRUNNKWOW,MAIN VON EINMÜNDUNG MAINKANAL BIS EINMÜNDUNG FRÄNKISCHE SAALE,49.85488,9.85468,2009,9.97308,6.6,13.3,26,mg/L,Grafenrheinfeld,staggered_treatment,27.494,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,1
DESM_DEBY_2389,DILLINGENMESSSTATION,DONAU VON EINMÜNDUNG LANDGRABEN BEI OFFINGEN BIS STAUSTUFE DONAUWÖRTH,48.56832,10.50016,2009,10.1231,7.6,12.5,26,mg/L,Gundremmingen B,staggered_treatment,9.37,Danube,downstream,Gundremmingen B,staggered_treatment,9.0,0-10,1
DESM_DEBY_11444,PLATTLINGKM80,ISAR VON PLATTLING BIS MÜNDUNG IN DIE DONAU,48.77739,12.89497,2009,9.84231,7.9,12.7,26,mg/L,Isar 1,partial,48.005,Danube,downstream,Gundremmingen B,staggered_treatment,180.8,>50,1
DESM_DEBY_19268,VIERETHKWOBERWASSER,MAIN VON EINMÜNDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKEN/UNTERFRANKEN,49.92421,10.78723,2009,10.1667,7.1,14.0,27,mg/L,Grafenrheinfeld,staggered_treatment,43.828,Main,upstream,,,,,0
DESM_DEBY_16122,HALLSTADTBRÜCKE,MAIN VON KLOSTER BANZ BIS EINMÜNDUNG DER REGNITZ,49.92454,10.86251,2009,10.563,7.3,13.8,27,mg/L,Grafenrheinfeld,staggered_treatment,49.152,Main,upstream,,,,,0
DESM_DEBY_21142,PEGELGEMÜNDENOHSINNMÜNDUNG,FRÄNKISCHE SAALE VON KLÄRANLAGE BAD KISSINGEN BIS MÜNDUNG IN DEN MAIN,50.06098,9.6922,2009,10.54,7.8,14.1,25,mg/L,Grafenrheinfeld,staggered_treatment,35.999,Main,downstream,Grafenrheinfeld,staggered_treatment,35.8,25-50,1
DESM_DEBY_12302,ESCHELBACHPEGEL,INN VON EINMÜNDUNG INNWERKKANAL BIS EINMÜNDUNG ALZ,48.2522,12.69689,2009,11.112,9.6,12.8,25,mg/L,Isar 1,partial,49.136,,off_river,,,,,0
DESM_DEBY_3074,ETTRINGENWEHRUNTERWASSER,WERTACH VON EINMÜNDUNG LOBACH BIS STAUSTUFE INNINGEN,48.10353,10.66612,2009,10.5615,8.1,12.9,26,mg/L,Gundremmingen B,staggered_treatment,49.76,,off_river,,,,,0
DESM_DEBY_3044,AUGSBURGHOCHABLAß,LECH VON STAUSTUFE 23 BIS ZUM HOCHABLASS AUGSBURG,48.34425,10.93559,2009,11.3115,8.2,14.1,26,mg/L,Gundremmingen B,staggered_treatment,43.735,,off_river,,,,,0
DESM_DEBY_2384,OFFINGENOHMÜNDUNG,MINDEL VON EINMÜNDUNG HUNGERBACH BIS MÜNDUNG IN DIE DONAU UND WESTERNACH VON EINMÜNDUNG AUERBACH BIS MÜNDUNG IN DIE MINDEL,48.49432,10.39083,2009,9.83846,7.4,13.5,26,mg/L,Gundremmingen B,staggered_treatment,2.433,Danube,upstream,,,,,0
DESM_DEBY_3413,KELHEIMPEGEL,DONAU VON STAUBING BIS EINMÜNDUNG MAIN-DONAU-KANAL,48.82219,11.75313,2009,9.9037,8.1,12.1,27,mg/L,Isar 2,partial,46.546,,off_river,,,,,0
DESM_DEBY_2344,LUDWIGSFELDBRÜCKE,UIAG-KANAL UND ILLERKANAL VON FILZINGEN BIS NEU-ULM,48.36522,10.0046,2009,10.1654,7.5,12.5,26,mg/L,Gundremmingen C,staggered_treatment,33.533,,off_river,,,,,0
DESM_DEBY_4373,BADABBACHPEGEL,DONAU VON EINMÜNDUNG MAIN-DONAU-KANAL BIS EINMÜNDUNG NAAB,48.94169,12.03365,2009,10.0333,8.0,12.5,27,mg/L,Isar 1,partial,42.089,,off_river,,,,,0
DESM_DEBY_2929,RONHEIMSTEG,WÖRNITZ VON EINMÜNDUNG EGER BIS MÜNDUNG IN DIE DONAU,48.79357,10.68817,2009,10.54,6.6,14.4,25,mg/L,Gundremmingen B,staggered_treatment,37.451,Danube,downstream,Gundremmingen B,staggered_treatment,31.8,25-50,1
DESM_DEBY_2962,SCHÄFSTALLPEGEL,DONAU VON DONAUWÖRTH BIS EINMÜNDUNG LECH,48.72501,10.85302,2009,10.5192,7.8,13.3,26,mg/L,Gundremmingen B,staggered_treatment,40.575,Danube,downstream,Gundremmingen B,staggered_treatment,39.9,25-50,1
DESM_DEBY_10988,HMSMOOSBURG,ISAR VON ANFANG MITTLERER ISARKANAL BIS MOOSBURG,48.45798,11.9487,2009,10.58,8.4,12.9,25,mg/L,Isar 2,partial,30.272,Isar,upstream,,,,,0
DESM_DERP_2511510500,MAINZ/RHEIN,UNTERER OBERRHEIN,50.00686,8.27705,2011,9.45796,7.2,12.8,245,mg/L,Biblis A,treatment,34.517,Rhine,downstream,Biblis A,treatment,32.9,25-50,1
DESM_DERP_2549523200,GROLSHEIM/NAHE,UNTERE NAHE,49.91157,7.91078,2011,10.2596,7.0,14.4,89,mg/L,Biblis A,treatment,42.578,,off_river,,,,,0
DESM_SH_120015,STÖRAMPEGELWILLENSCHAREN,STÖR OBERHALB KELLINGHUSEN,54.01009,9.80677,2011,9.28231,6.27,12.5,13,mg/L,Brokdorf,control,34.97,,off_river,,,,,0
DESM_DEBY_11233,ÜMSPEGELINKOFEN,AMPER VON ALLERSHAUSEN BIS MÜNDUNG IN DIE ISAR,48.46074,11.86503,2011,10.0154,7.7,12.5,26,mg/L,Isar 2,partial,35.478,Isar,upstream,,,,,0
DESM_DEBY_11444,PLATTLINGKM80,ISAR VON PLATTLING BIS MÜNDUNG IN DIE DONAU,48.77739,12.89497,2011,9.98846,8.1,12.5,26,mg/L,Isar 1,partial,48.005,Danube,downstream,Gundremmingen B,staggered_treatment,180.8,>50,1
DESM_DERP_2511510500,MAINZ/RHEIN,UNTERER OBERRHEIN,50.00686,8.27705,2010,10.2115,6.8,13.3,365,mg/L,Biblis A,treatment,34.517,Rhine,downstream,Biblis A,treatment,32.9,25-50,1
DESM_SH_120015,STÖRAMPEGELWILLENSCHAREN,STÖR OBERHALB KELLINGHUSEN,54.01009,9.80677,2010,9.35583,6.27,12.9,12,mg/L,Brokdorf,control,34.97,,off_river,,,,,0
DESM_DEBY_19268,VIERETHKWOBERWASSER,MAIN VON EINMÜNDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKEN/UNTERFRANKEN,49.92421,10.78723,2011,10.3385,7.7,13.9,26,mg/L,Grafenrheinfeld,staggered_treatment,43.828,Main,upstream,,,,,0
DESM_DEBY_2384,OFFINGENOHMÜNDUNG,MINDEL VON EINMÜNDUNG HUNGERBACH BIS MÜNDUNG IN DIE DONAU UND WESTERNACH VON EINMÜNDUNG AUERBACH BIS MÜNDUNG IN DIE MINDEL,48.49432,10.39083,2011,10.7538,7.4,13.7,26,mg/L,Gundremmingen B,staggered_treatment,2.433,Danube,upstream,,,,,0
DESM_DEBY_20256,ERLABRUNNKWOW,MAIN VON EINMÜNDUNG MAINKANAL BIS EINMÜNDUNG FRÄNKISCHE SAALE,49.85488,9.85468,2011,9.992,6.6,12.8,25,mg/L,Grafenrheinfeld,staggered_treatment,27.494,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,1
DESM_DEBY_16122,HALLSTADTBRÜCKE,MAIN VON KLOSTER BANZ BIS EINMÜNDUNG DER REGNITZ,49.92454,10.86251,2011,10.016,6.6,14.1,25,mg/L,Grafenrheinfeld,staggered_treatment,49.152,Main,upstream,,,,,0
DESM_DEBY_10988,HMSMOOSBURG,ISAR VON ANFANG MITTLERER ISARKANAL BIS MOOSBURG,48.45798,11.9487,2011,11.172,8.9,14.3,25,mg/L,Isar 2,partial,30.272,Isar,upstream,,,,,0
DESM_DEBY_21142,PEGELGEMÜNDENOHSINNMÜNDUNG,FRÄNKISCHE SAALE VON KLÄRANLAGE BAD KISSINGEN BIS MÜNDUNG IN DEN MAIN,50.06098,9.6922,2011,10.756,7.9,14.2,25,mg/L,Grafenrheinfeld,staggered_treatment,35.999,Main,downstream,Grafenrheinfeld,staggered_treatment,35.8,25-50,1
DESM_DEBY_2389,DILLINGENMESSSTATION,DONAU VON EINMÜNDUNG LANDGRABEN BEI OFFINGEN BIS STAUSTUFE DONAUWÖRTH,48.56832,10.50016,2011,11.2308,8.3,13.8,26,mg/L,Gundremmingen B,staggered_treatment,9.37,Danube,downstream,Gundremmingen B,staggered_treatment,9.0,0-10,1
DESM_DEBY_3413,KELHEIMPEGEL,DONAU VON STAUBING BIS EINMÜNDUNG MAIN-DONAU-KANAL,48.82219,11.75313,2011,10.26,7.7,12.6,25,mg/L,Isar 2,partial,46.546,,off_river,,,,,0
DESM_DEBY_2344,LUDWIGSFELDBRÜCKE,UIAG-KANAL UND ILLERKANAL VON FILZINGEN BIS NEU-ULM,48.36522,10.0046,2011,10.8385,8.7,13.6,26,mg/L,Gundremmingen C,staggered_treatment,33.533,,off_river,,,,,0
DESM_DEBY_2322,WIBLINGENPEGEL,ILLER VON EINMÜNDUNG UIAG-KANAL BIS MÜNDUNG IN DIE DONAU,48.37052,9.98861,2011,11.1577,8.8,17.0,26,mg/L,Gundremmingen C,staggered_treatment,34.276,,off_river,,,,,0
DESM_DEBY_3095,KWFELDHEIMOW,LECH VON EINMÜNDUNG LECHKANAL MEITINGEN BIS MÜNDUNG IN DIE DONAU,48.72746,10.92126,2011,10.412,7.3,13.5,25,mg/L,Gundremmingen B,staggered_treatment,44.912,Danube,downstream,Gundremmingen B,staggered_treatment,44.7,25-50,1
DESM_DEBY_3074,ETTRINGENWEHRUNTERWASSER,WERTACH VON EINMÜNDUNG LOBACH BIS STAUSTUFE INNINGEN,48.10353,10.66612,2011,10.3692,8.0,13.2,26,mg/L,Gundremmingen B,staggered_treatment,49.76,,off_river,,,,,0
DESM_DEBY_4373,BADABBACHPEGEL,DONAU VON EINMÜNDUNG MAIN-DONAU-KANAL BIS EINMÜNDUNG NAAB,48.94169,12.03365,2011,10.256,7.7,12.4,25,mg/L,Isar 1,partial,42.089,,off_river,,,,,0
DESM_DEBY_3044,AUGSBURGHOCHABLAß,LECH VON STAUSTUFE 23 BIS ZUM HOCHABLASS AUGSBURG,48.34425,10.93559,2011,11.2815,9.1,14.9,27,mg/L,Gundremmingen B,staggered_treatment,43.735,,off_river,,,,,0
DESM_DEBY_2929,RONHEIMSTEG,WÖRNITZ VON EINMÜNDUNG EGER BIS MÜNDUNG IN DIE DONAU,48.79357,10.68817,2011,11.168,5.9,16.9,25,mg/L,Gundremmingen B,staggered_treatment,37.451,Danube,downstream,Gundremmingen B,staggered_treatment,31.8,25-50,1
DESM_DEBY_12302,ESCHELBACHPEGEL,INN VON EINMÜNDUNG INNWERKKANAL BIS EINMÜNDUNG ALZ,48.2522,12.69689,2011,11.108,9.0,13.1,25,mg/L,Isar 1,partial,49.136,,off_river,,,,,0
DESM_DEBY_2962,SCHÄFSTALLPEGEL,DONAU VON DONAUWÖRTH BIS EINMÜNDUNG LECH,48.72501,10.85302,2011,10.644,7.7,13.3,25,mg/L,Gundremmingen B,staggered_treatment,40.575,Danube,downstream,Gundremmingen B,staggered_treatment,39.9,25-50,1
DESM_DENI_49752022,BRAKE,ÜBERGANGSGEWÄSSER DER WESER,53.31519,8.48608,2008,9.56667,6.6,11.7,12,mg/L,Unterweser,treatment,12.625,Weser,downstream,Grohnde,control,154.6,>50,0
DESM_DENI_59752051,GRAUERORT,TIDEELBE,53.6779,9.49529,2008,9.02083,6.0,13.5,24,mg/L,Brokdorf,control,21.618,Elbe,upstream,,,,,0
DESM_DENI_59752051,GRAUERORT,TIDEELBE,53.6779,9.49529,2011,9.49565,6.4,14.5,23,mg/L,Brokdorf,control,21.618,Elbe,upstream,,,,,0
DESM_DENI_49752022,BRAKE,ÜBERGANGSGEWÄSSER DER WESER,53.31519,8.48608,2011,9.34167,7.0,12.1,12,mg/L,Unterweser,treatment,12.625,Weser,downstream,Grohnde,control,154.6,>50,0
DESM_SH_120207,ELBEBEIBRUNSBÜTTELKOOGKM694,TIDEELBE,53.87952,9.16862,2008,10.0725,7.9,12.39,12,mg/L,Brokdorf,control,12.046,Elbe,downstream,Brokdorf,control,11.9,10-25,0
DESM_SH_120207,ELBEBEIBRUNSBÜTTELKOOGKM694,TIDEELBE,53.87952,9.16862,2010,10.3433,7.7,12.82,6,mg/L,Brokdorf,control,12.046,Elbe,downstream,Brokdorf,control,11.9,10-25,0
DESM_DENI_59752051,GRAUERORT,TIDEELBE,53.6779,9.49529,2009,8.692,4.6,12.5,25,mg/L,Brokdorf,control,21.618,Elbe,upstream,,,,,0
DESM_DENI_49752022,BRAKE,ÜBERGANGSGEWÄSSER DER WESER,53.31519,8.48608,2009,9.99167,6.5,13.1,12,mg/L,Unterweser,treatment,12.625,Weser,downstream,Grohnde,control,154.6,>50,0
DESM_SH_120207,ELBEBEIBRUNSBÜTTELKOOGKM694,TIDEELBE,53.87952,9.16862,2009,10.255,8.57,11.98,6,mg/L,Brokdorf,control,12.046,Elbe,downstream,Brokdorf,control,11.9,10-25,0
DESM_DENI_59752051,GRAUERORT,TIDEELBE,53.6779,9.49529,2010,8.96842,5.4,13.1,19,mg/L,Brokdorf,control,21.618,Elbe,upstream,,,,,0
DESM_DENI_49752022,BRAKE,ÜBERGANGSGEWÄSSER DER WESER,53.31519,8.48608,2010,10.0833,7.4,13.1,12,mg/L,Unterweser,treatment,12.625,Weser,downstream,Grohnde,control,154.6,>50,0
DESM_SH_120207,ELBEBEIBRUNSBÜTTELKOOGKM694,TIDEELBE,53.87952,9.16862,2011,9.69375,7.93,13.17,8,mg/L,Brokdorf,control,12.046,Elbe,downstream,Brokdorf,control,11.9,10-25,0
DESM_DENI_59752051,GRAUERORT,TIDEELBE,53.6779,9.49529,2012,9.4625,6.2,14.4,24,mg/L,Brokdorf,control,21.618,Elbe,upstream,,,,,0
