# Dataset: DWD daily climate observations (KL) at stations near the nuclear sites,
#          aggregated to station-month summaries.
# Source file: data/processed/dwd_kl_daily_near_nuclear.csv
# Filter 1 (site): kept only stations within 50 km of a study reactor site.
# Filter 2 (window): kept only dates in 2006-2018 (inclusive).
# Aggregation: per station and calendar month -- mean/min/max air temperature,
#          precipitation sum, mean wind speed, and the number of observed days.
#          The >100k daily rows are condensed to keep the file compact and to match
#          the monthly/annual resolution of the water outcome data; days_observed lets
#          you re-weight or drop sparsely observed station-months.
# Note: the daily DWD extract only spans 2005-2015, so the window materialises as 2006-2015.
# Note: the extract contains no station within 50 km of the treatment site Unterweser;
#       Biblis is covered (stations on the middle Rhine fall closest to Biblis).
# Added columns: nearest study reactor, its group and the distance in km.
station_id,station_name,latitude,longitude,year,month,air_temperature_mean_c,air_temperature_min_c,air_temperature_max_c,precipitation_sum_mm,wind_speed_mean_m_s,days_observed,nearest_study_reactor,nearest_study_group,distance_to_study_reactor_km
01255,Eppingen-Elsenz,49.1661,8.8483,2013,6,16.9,7.0,35.1,75.1,,30,Neckarwestheim 1,Partial,27.547
01255,Eppingen-Elsenz,49.1661,8.8483,2013,7,21.029,8.5,37.5,29.0,,31,Neckarwestheim 1,Partial,27.547
01255,Eppingen-Elsenz,49.1661,8.8483,2013,8,18.677,7.8,35.4,39.3,,31,Neckarwestheim 1,Partial,27.547
01255,Eppingen-Elsenz,49.1661,8.8483,2013,9,14.797,6.3,30.0,96.1,,30,Neckarwestheim 1,Partial,27.547
01255,Eppingen-Elsenz,49.1661,8.8483,2013,10,11.168,0.7,22.2,109.0,,31,Neckarwestheim 1,Partial,27.547
01255,Eppingen-Elsenz,49.1661,8.8483,2013,11,5.093,-5.9,15.8,59.6,,30,Neckarwestheim 1,Partial,27.547
01255,Eppingen-Elsenz,49.1661,8.8483,2013,12,3.348,-3.3,13.5,45.3,,31,Neckarwestheim 1,Partial,27.547
01255,Eppingen-Elsenz,49.1661,8.8483,2014,1,3.729,-3.9,13.7,39.7,,31,Neckarwestheim 1,Partial,27.547
01255,Eppingen-Elsenz,49.1661,8.8483,2014,2,4.982,-1.1,13.4,50.8,,28,Neckarwestheim 1,Partial,27.547
01255,Eppingen-Elsenz,49.1661,8.8483,2014,3,8.119,-1.5,22.6,7.6,,31,Neckarwestheim 1,Partial,27.547
01255,Eppingen-Elsenz,49.1661,8.8483,2014,4,12.237,-1.3,24.8,27.7,,30,Neckarwestheim 1,Partial,27.547
01255,Eppingen-Elsenz,49.1661,8.8483,2014,5,13.777,2.1,28.8,44.7,,31,Neckarwestheim 1,Partial,27.547
01255,Eppingen-Elsenz,49.1661,8.8483,2014,6,18.23,6.7,35.2,40.8,,30,Neckarwestheim 1,Partial,27.547
01255,Eppingen-Elsenz,49.1661,8.8483,2014,7,19.606,9.5,33.8,127.1,,31,Neckarwestheim 1,Partial,27.547
01255,Eppingen-Elsenz,49.1661,8.8483,2014,8,16.942,7.4,28.1,117.8,,31,Neckarwestheim 1,Partial,27.547
01255,Eppingen-Elsenz,49.1661,8.8483,2014,9,15.793,4.3,26.3,61.1,,30,Neckarwestheim 1,Partial,27.547
01255,Eppingen-Elsenz,49.1661,8.8483,2014,10,12.606,2.6,24.4,60.4,,31,Neckarwestheim 1,Partial,27.547
01255,Eppingen-Elsenz,49.1661,8.8483,2014,11,7.073,1.3,18.1,50.1,,30,Neckarwestheim 1,Partial,27.547
01255,Eppingen-Elsenz,49.1661,8.8483,2014,12,3.713,-12.1,12.2,63.9,,31,Neckarwestheim 1,Partial,27.547
01255,Eppingen-Elsenz,49.1661,8.8483,2015,1,0.8,-0.4,2.5,0.0,,1,Neckarwestheim 1,Partial,27.547
01451,Freiburg/Elbe,53.8277,9.2493,2006,1,-0.984,-10.3,7.0,19.1,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2006,2,1.239,-5.3,7.1,37.9,,28,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2006,3,0.932,-18.4,16.5,81.4,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2006,4,7.49,-0.3,22.2,69.6,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2006,5,12.832,1.2,26.1,86.1,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2006,6,16.143,4.5,32.3,16.2,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2006,7,21.145,9.7,34.8,39.7,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2006,8,16.661,10.5,27.9,252.9,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2006,9,17.197,9.2,27.4,42.3,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2006,10,12.735,5.6,20.5,96.2,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2006,11,7.993,-1.5,16.0,67.4,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2006,12,6.648,-0.2,14.5,54.4,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2007,1,5.803,-5.6,13.1,153.2,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2007,2,3.832,-3.7,10.8,61.1,,28,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2007,3,7.003,0.0,18.2,50.0,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2007,4,10.973,-0.5,26.8,4.2,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2007,5,13.032,2.4,24.6,62.2,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2007,6,16.953,7.7,31.5,113.6,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2007,7,16.594,9.8,33.3,212.5,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2007,8,17.271,9.0,28.8,68.2,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2007,9,13.593,6.5,22.4,83.5,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2007,10,9.094,-0.5,17.2,25.5,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2007,11,5.407,-1.4,13.2,87.2,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2007,12,3.429,-6.0,12.5,82.9,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2008,1,4.748,-4.5,12.7,92.0,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2008,2,4.648,-4.4,12.1,48.5,,29,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2008,3,4.832,-5.7,17.9,106.7,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2008,4,7.787,-2.5,21.3,32.4,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2008,5,14.197,2.7,29.9,18.2,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2008,6,16.227,6.1,30.0,71.6,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2008,7,17.919,9.1,32.7,159.3,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2008,8,16.955,9.2,30.4,162.8,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2008,9,13.33,4.1,23.1,55.5,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2008,10,9.49,-1.1,18.5,171.2,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2008,11,6.207,-2.7,14.0,86.0,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2008,12,2.29,-7.2,9.6,22.4,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2009,1,0.203,-9.6,6.6,42.3,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2009,2,1.475,-6.7,9.5,44.8,,28,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2009,3,5.013,-1.9,10.6,77.9,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2009,4,11.687,1.8,24.9,34.2,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2009,5,12.784,4.6,25.1,54.9,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2009,6,14.213,3.6,26.3,83.3,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2009,7,17.8,9.5,30.9,102.3,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2009,8,18.419,8.9,34.0,26.9,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2009,9,14.827,6.0,28.3,53.4,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2009,10,8.513,0.4,17.2,71.9,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2009,11,8.277,1.7,14.5,129.9,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2009,12,0.865,-10.9,10.3,75.4,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2010,1,-3.113,-12.3,3.3,27.2,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2010,2,-1.043,-14.0,8.0,68.6,,28,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2010,3,4.526,-10.9,21.0,61.0,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2010,4,8.4,-0.9,23.2,15.4,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2010,5,9.552,-0.6,19.6,64.0,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2010,6,15.313,6.1,28.9,32.6,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2010,7,20.332,9.6,34.5,92.0,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2010,8,16.848,7.8,26.0,120.0,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2010,9,13.29,4.7,23.6,129.4,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2010,10,9.394,0.2,20.5,80.3,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2010,11,4.53,-7.2,14.4,127.0,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2010,12,-3.806,-11.1,6.4,64.3,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2011,1,1.648,-6.7,11.0,54.1,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2011,2,1.204,-8.6,9.9,77.9,,28,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2011,3,4.052,-4.6,16.1,13.8,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2011,4,11.287,0.0,24.4,7.3,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2011,5,13.09,-0.2,27.5,50.7,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2011,6,15.957,5.4,29.6,102.3,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2011,7,16.41,9.5,25.8,100.7,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2011,8,16.81,9.7,29.6,161.4,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2011,9,14.923,6.7,27.1,110.3,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2011,10,10.239,1.6,25.5,65.1,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2011,11,5.613,-2.3,14.1,8.7,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2011,12,4.552,0.1,11.2,194.8,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2012,1,2.868,-8.4,12.0,110.5,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2012,2,-0.166,-15.5,10.4,30.3,,29,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2012,3,6.529,-0.3,16.3,13.8,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2012,4,7.573,-2.4,22.0,35.8,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2012,5,13.458,3.1,28.2,48.4,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2012,6,14.187,5.0,25.9,81.1,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2012,7,16.777,8.7,30.5,168.3,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2012,8,17.774,10.5,34.0,86.3,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2012,9,13.637,5.3,25.9,65.2,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2012,10,9.523,-2.4,21.2,72.7,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2012,11,5.823,-1.1,11.0,38.8,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2012,12,1.719,-10.2,11.9,98.5,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2013,1,1.061,-10.0,10.9,71.8,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2013,2,0.432,-5.7,7.3,27.1,,28,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2013,3,-0.313,-9.6,13.7,14.0,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2013,4,7.043,-3.6,21.0,17.0,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2013,5,12.11,0.4,23.6,141.6,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2013,6,15.037,6.8,28.4,106.0,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2013,7,18.587,9.1,30.8,40.2,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2013,8,17.89,8.5,34.2,43.1,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2013,9,13.543,4.4,27.9,98.5,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2013,10,11.31,3.5,20.4,80.8,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2013,11,5.907,-3.8,12.3,88.0,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2013,12,5.087,-2.3,12.2,62.5,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2014,1,1.958,-11.2,11.2,63.0,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2014,2,5.104,-2.3,13.8,43.8,,28,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2014,3,6.787,-1.1,19.0,25.0,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2014,4,10.607,1.0,22.6,52.6,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2014,5,12.803,1.8,27.3,125.3,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2014,6,15.893,6.7,29.4,37.4,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2014,7,20.403,9.2,32.8,90.6,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2014,8,16.455,6.6,29.5,91.1,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2014,9,16.077,5.9,26.0,36.1,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2014,10,12.855,1.9,23.0,48.6,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2014,11,7.13,-1.5,18.6,21.8,,30,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2014,12,3.519,-4.3,11.8,145.4,,31,Brokdorf,Kontrolle,6.851
01451,Freiburg/Elbe,53.8277,9.2493,2015,1,3.6,2.2,5.9,6.4,,1,Brokdorf,Kontrolle,6.851
01667,Glückstadt,53.797,9.4295,2006,1,-0.942,-11.0,6.4,24.9,,31,Brokdorf,Kontrolle,8.142
01667,Glückstadt,53.797,9.4295,2006,2,1.268,-4.7,7.1,40.7,,28,Brokdorf,Kontrolle,8.142
01667,Glückstadt,53.797,9.4295,2006,3,0.839,-15.2,16.3,85.6,,31,Brokdorf,Kontrolle,8.142
01667,Glückstadt,53.797,9.4295,2006,4,7.813,1.0,22.0,60.5,,30,Brokdorf,Kontrolle,8.142
01667,Glückstadt,53.797,9.4295,2006,5,13.071,1.8,24.1,74.9,,31,Brokdorf,Kontrolle,8.142
01667,Glückstadt,53.797,9.4295,2006,6,16.373,4.5,31.4,42.5,,30,Brokdorf,Kontrolle,8.142
01667,Glückstadt,53.797,9.4295,2006,7,21.394,10.1,35.2,33.0,,31,Brokdorf,Kontrolle,8.142
01667,Glückstadt,53.797,9.4295,2006,8,16.848,9.5,27.3,201.4,,31,Brokdorf,Kontrolle,8.142
01667,Glückstadt,53.797,9.4295,2006,9,17.04,8.9,27.1,36.4,,30,Brokdorf,Kontrolle,8.142
01667,Glückstadt,53.797,9.4295,2006,10,12.761,4.1,20.2,94.6,,31,Brokdorf,Kontrolle,8.142
01667,Glückstadt,53.797,9.4295,2006,11,8.127,-2.6,16.2,70.2,,30,Brokdorf,Kontrolle,8.142
01667,Glückstadt,53.797,9.4295,2006,12,6.787,0.0,14.4,52.4,,31,Brokdorf,Kontrolle,8.142
01993,Hameln,52.0848,9.3896,2006,1,-1.129,-14.0,7.5,21.2,2.71,31,Grohnde,Kontrolle,5.71
01993,Hameln,52.0848,9.3896,2006,2,0.914,-7.5,8.1,45.8,2.614,28,Grohnde,Kontrolle,5.71
01993,Hameln,52.0848,9.3896,2006,3,2.832,-9.0,19.5,44.2,3.055,31,Grohnde,Kontrolle,5.71
01993,Hameln,52.0848,9.3896,2006,4,8.647,-1.0,25.0,51.0,2.783,30,Grohnde,Kontrolle,5.71
01993,Hameln,52.0848,9.3896,2006,5,14.103,3.0,26.0,84.4,3.05,31,Grohnde,Kontrolle,5.71
01993,Hameln,52.0848,9.3896,2006,6,17.267,4.5,31.0,54.5,2.221,30,Grohnde,Kontrolle,5.71
01993,Hameln,52.0848,9.3896,2006,7,22.661,10.5,36.0,23.5,1.829,31,Grohnde,Kontrolle,5.71
01993,Hameln,52.0848,9.3896,2006,8,16.371,8.6,26.6,149.7,2.448,31,Grohnde,Kontrolle,5.71
01993,Hameln,52.0848,9.3896,2006,9,17.483,8.0,28.0,8.4,2.417,30,Grohnde,Kontrolle,5.71
01993,Hameln,52.0848,9.3896,2006,10,13.487,4.5,21.6,41.7,2.893,31,Grohnde,Kontrolle,5.71
01993,Hameln,52.0848,9.3896,2006,11,8.437,-2.5,17.5,52.1,3.487,30,Grohnde,Kontrolle,5.71
01993,Hameln,52.0848,9.3896,2006,12,6.361,-4.0,17.0,47.3,3.027,31,Grohnde,Kontrolle,5.71
01993,Hameln,52.0848,9.3896,2007,1,6.348,-7.2,15.0,107.0,5.29,31,Grohnde,Kontrolle,5.71
01993,Hameln,52.0848,9.3896,2007,2,5.264,-3.1,14.0,71.5,3.348,28,Grohnde,Kontrolle,5.71
01993,Hameln,52.0848,9.3896,2007,3,7.255,-2.9,17.9,57.2,3.58,31,Grohnde,Kontrolle,5.71
01993,Hameln,52.0848,9.3896,2007,4,12.12,-1.5,27.2,3.0,2.672,30,Grohnde,Kontrolle,5.71
01993,Hameln,52.0848,9.3896,2007,5,14.345,1.8,26.2,130.6,2.734,31,Grohnde,Kontrolle,5.71
01993,Hameln,52.0848,9.3896,2007,6,18.12,9.0,29.4,62.6,2.327,30,Grohnde,Kontrolle,5.71
01993,Hameln,52.0848,9.3896,2007,7,17.639,9.5,34.2,103.3,2.833,31,Grohnde,Kontrolle,5.71
01993,Hameln,52.0848,9.3896,2007,8,17.19,6.5,29.5,108.7,2.47,31,Grohnde,Kontrolle,5.71
01993,Hameln,52.0848,9.3896,2007,9,13.537,5.0,24.0,91.6,2.931,30,Grohnde,Kontrolle,5.71
01993,Hameln,52.0848,9.3896,2007,10,9.51,-0.3,18.8,53.0,1.937,30,Grohnde,Kontrolle,5.71
02080,Heidelberg,49.4206,8.6676,2006,1,-0.239,-9.3,7.5,18.2,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2006,2,2.143,-9.5,11.7,26.5,,28,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2006,3,4.919,-4.5,19.0,60.0,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2006,4,10.847,-0.3,23.6,41.6,,30,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2006,5,16.042,5.9,26.6,73.0,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2006,6,19.55,5.7,33.1,72.7,,30,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2006,7,25.177,17.1,35.8,40.8,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2006,8,17.226,9.4,27.5,158.0,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2006,9,19.55,10.1,28.9,22.3,,30,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2006,10,14.745,5.7,23.3,107.9,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2006,11,8.927,-0.9,19.9,27.7,,30,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2006,12,5.69,-3.5,16.8,33.6,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2007,1,6.526,-8.1,15.8,33.8,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2007,2,6.582,-0.9,14.5,69.1,,28,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2007,3,7.971,-0.8,17.8,76.6,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2007,4,15.227,0.8,28.0,6.7,,30,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2007,5,17.113,7.2,32.0,103.5,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2007,6,19.757,11.3,30.3,99.2,,30,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2007,7,19.555,8.0,36.5,78.6,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2007,8,19.123,8.1,32.5,67.8,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2007,9,14.35,5.2,25.5,48.2,,30,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2007,10,10.703,-0.2,23.3,15.1,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2007,11,5.033,-4.5,13.1,69.9,,30,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2007,12,2.568,-7.1,13.2,58.9,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2008,1,5.994,-4.6,14.0,41.6,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2008,2,5.876,-4.2,18.0,48.4,,29,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2008,3,6.79,-2.1,23.6,82.6,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2008,4,10.03,-0.4,22.0,76.0,,30,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2008,5,18.719,5.5,30.8,30.8,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2008,6,19.65,8.4,32.8,40.7,,30,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2008,7,20.719,9.8,34.5,36.0,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2008,8,19.871,10.9,31.3,93.5,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2008,9,14.357,2.7,26.8,26.9,,30,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2008,10,11.194,1.4,21.2,67.7,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2008,11,7.073,-3.5,17.3,13.7,,30,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2008,12,2.506,-7.0,10.2,55.6,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2009,1,-0.968,-14.4,10.4,19.2,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2009,2,2.446,-7.8,11.3,76.5,,28,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2009,3,6.458,-3.2,15.2,67.2,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2009,4,14.623,2.7,25.3,51.7,,30,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2009,5,16.642,5.3,32.2,59.8,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2009,6,17.93,8.5,29.4,62.5,,30,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2009,7,20.303,12.4,30.8,110.4,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2009,8,21.629,9.5,36.7,28.5,,31,Philippsburg 1,Partial,25.132
02080,Heidelberg,49.4206,8.6676,2009,9,16.857,7.5,32.2,33.1,,30,Philippsburg 1,Partial,25.132
