# Dataset: mean daily river discharge (GRDC), aggregated to annual values.
# Source: data/raw/discharge/ GRDC daily export files (*.txt).
# Site filter: gauges within the study radius of a study reactor.
# Window filter: years 2006-2018 (inclusive).
# Aggregation: per station and year -- mean/min/max discharge and the
# number of observed days (days_observed lets you drop sparse years).
# Added columns: nearest study reactor, its group and the distance in km.
# River position added by river_position.py: each site is matched to its
# study river and classified upstream/downstream of the nearest reactor, with
# an approximate along-flow distance and distance band. Flow direction is a
# per-river heuristic (see the module); the up/down sign is robust, the distance
# is approximate. Filter on position=downstream for the plume-exposed sample;
# downstream_of_shock=1 marks sites below a 2011/staggered shutdown.
grdc_no,river,station,latitude,longitude,year,discharge_mean_m3_s,discharge_min_m3_s,discharge_max_m3_s,days_observed,nearest_reactor,nearest_group,distance_km,study_river,position,nearest_upstream_plant,nearest_upstream_group,along_river_km,distance_band,downstream_of_shock
6342600,DANUBE RIVER,SCHWABELWEIS,49.023576,12.138699,2010,483.792,227.0,1500.0,365,Isar 1,partial,47.96,Danube,downstream,Gundremmingen B,staggered_treatment,140.3,>50,1
6342600,DANUBE RIVER,SCHWABELWEIS,49.023576,12.138699,2011,382.904,111.0,2120.0,365,Isar 1,partial,47.96,Danube,downstream,Gundremmingen B,staggered_treatment,140.3,>50,1
6342600,DANUBE RIVER,SCHWABELWEIS,49.023576,12.138699,2012,411.867,59.0,1400.0,366,Isar 1,partial,47.96,Danube,downstream,Gundremmingen B,staggered_treatment,140.3,>50,1
6342600,DANUBE RIVER,SCHWABELWEIS,49.023576,12.138699,2013,517.299,171.0,2610.0,365,Isar 1,partial,47.96,Danube,downstream,Gundremmingen B,staggered_treatment,140.3,>50,1
6342600,DANUBE RIVER,SCHWABELWEIS,49.023576,12.138699,2014,318.044,139.0,985.0,365,Isar 1,partial,47.96,Danube,downstream,Gundremmingen B,staggered_treatment,140.3,>50,1
6342600,DANUBE RIVER,SCHWABELWEIS,49.023576,12.138699,2015,364.579,88.3,1180.0,365,Isar 1,partial,47.96,Danube,downstream,Gundremmingen B,staggered_treatment,140.3,>50,1
6342600,DANUBE RIVER,SCHWABELWEIS,49.023576,12.138699,2016,428.044,160.0,1150.0,366,Isar 1,partial,47.96,Danube,downstream,Gundremmingen B,staggered_treatment,140.3,>50,1
6342600,DANUBE RIVER,SCHWABELWEIS,49.023576,12.138699,2017,395.03,145.0,1050.0,365,Isar 1,partial,47.96,Danube,downstream,Gundremmingen B,staggered_treatment,140.3,>50,1
6342600,DANUBE RIVER,SCHWABELWEIS,49.023576,12.138699,2018,380.184,128.0,1600.0,365,Isar 1,partial,47.96,Danube,downstream,Gundremmingen B,staggered_treatment,140.3,>50,1
6342640,GROSSE LABER,SCHOENACH,48.911651,12.423123,2006,2.186,1.18,32.1,365,Isar 1,partial,35.38,,off_river,,,,,0
6342640,GROSSE LABER,SCHOENACH,48.911651,12.423123,2007,2.591,1.4,10.6,365,Isar 1,partial,35.38,,off_river,,,,,0
6342640,GROSSE LABER,SCHOENACH,48.911651,12.423123,2008,1.938,1.27,4.55,366,Isar 1,partial,35.38,,off_river,,,,,0
6342640,GROSSE LABER,SCHOENACH,48.911651,12.423123,2009,2.261,1.2,14.4,365,Isar 1,partial,35.38,,off_river,,,,,0
6342640,GROSSE LABER,SCHOENACH,48.911651,12.423123,2010,1.838,1.01,7.91,365,Isar 1,partial,35.38,,off_river,,,,,0
6342640,GROSSE LABER,SCHOENACH,48.911651,12.423123,2011,2.811,1.6,32.5,365,Isar 1,partial,35.38,,off_river,,,,,0
6342640,GROSSE LABER,SCHOENACH,48.911651,12.423123,2012,2.931,1.77,10.6,366,Isar 1,partial,35.38,,off_river,,,,,0
6342640,GROSSE LABER,SCHOENACH,48.911651,12.423123,2013,2.885,1.59,31.0,365,Isar 1,partial,35.38,,off_river,,,,,0
6342640,GROSSE LABER,SCHOENACH,48.911651,12.423123,2014,1.835,1.08,4.91,365,Isar 1,partial,35.38,,off_river,,,,,0
6342640,GROSSE LABER,SCHOENACH,48.911651,12.423123,2015,1.66,1.04,5.72,365,Isar 1,partial,35.38,,off_river,,,,,0
6342640,GROSSE LABER,SCHOENACH,48.911651,12.423123,2016,2.4,1.35,21.3,366,Isar 1,partial,35.38,,off_river,,,,,0
6342640,GROSSE LABER,SCHOENACH,48.911651,12.423123,2017,2.244,1.36,5.55,365,Isar 1,partial,35.38,,off_river,,,,,0
6342640,GROSSE LABER,SCHOENACH,48.911651,12.423123,2018,2.077,0.912,16.6,365,Isar 1,partial,35.38,,off_river,,,,,0
6342650,AMPER,INKOFEN,48.460684,11.865229,2006,44.631,23.4,178.0,365,Isar 2,partial,35.468,,off_river,,,,,0
6342650,AMPER,INKOFEN,48.460684,11.865229,2007,41.548,19.8,97.0,365,Isar 2,partial,35.468,,off_river,,,,,0
6342650,AMPER,INKOFEN,48.460684,11.865229,2008,40.596,24.5,88.0,366,Isar 2,partial,35.468,,off_river,,,,,0
6342650,AMPER,INKOFEN,48.460684,11.865229,2009,42.836,23.6,97.5,365,Isar 2,partial,35.468,,off_river,,,,,0
6342650,AMPER,INKOFEN,48.460684,11.865229,2010,52.69,26.3,161.0,365,Isar 2,partial,35.468,,off_river,,,,,0
6342650,AMPER,INKOFEN,48.460684,11.865229,2011,45.204,24.6,106.0,365,Isar 2,partial,35.468,,off_river,,,,,0
6342650,AMPER,INKOFEN,48.460684,11.865229,2012,47.325,28.2,110.0,366,Isar 2,partial,35.468,,off_river,,,,,0
6342650,AMPER,INKOFEN,48.460684,11.865229,2013,55.044,29.1,232.0,365,Isar 2,partial,35.468,,off_river,,,,,0
6342650,AMPER,INKOFEN,48.460684,11.865229,2014,36.73,18.1,88.5,365,Isar 2,partial,35.468,,off_river,,,,,0
6342650,AMPER,INKOFEN,48.460684,11.865229,2015,43.405,22.1,130.0,365,Isar 2,partial,35.468,,off_river,,,,,0
6342650,AMPER,INKOFEN,48.460684,11.865229,2016,50.722,26.3,87.9,366,Isar 2,partial,35.468,,off_river,,,,,0
6342650,AMPER,INKOFEN,48.460684,11.865229,2017,44.404,23.8,112.0,365,Isar 2,partial,35.468,,off_river,,,,,0
6342650,AMPER,INKOFEN,48.460684,11.865229,2018,34.984,15.8,115.0,365,Isar 2,partial,35.468,,off_river,,,,,0
6342660,STROGEN,APPOLDING,48.413618,11.979419,2006,1.403,0.4,17.3,365,Isar 2,partial,31.493,,off_river,,,,,0
6342660,STROGEN,APPOLDING,48.413618,11.979419,2007,1.16,0.47,8.99,365,Isar 2,partial,31.493,,off_river,,,,,0
6342660,STROGEN,APPOLDING,48.413618,11.979419,2008,0.957,0.43,4.71,366,Isar 2,partial,31.493,,off_river,,,,,0
6342660,STROGEN,APPOLDING,48.413618,11.979419,2009,1.324,0.53,11.0,365,Isar 2,partial,31.493,,off_river,,,,,0
6342660,STROGEN,APPOLDING,48.413618,11.979419,2010,1.758,0.688,24.8,365,Isar 2,partial,31.493,,off_river,,,,,0
6342660,STROGEN,APPOLDING,48.413618,11.979419,2011,1.272,0.567,10.4,365,Isar 2,partial,31.493,,off_river,,,,,0
6342660,STROGEN,APPOLDING,48.413618,11.979419,2012,1.585,0.663,10.2,366,Isar 2,partial,31.493,,off_river,,,,,0
6342660,STROGEN,APPOLDING,48.413618,11.979419,2013,1.966,0.701,38.5,365,Isar 2,partial,31.493,,off_river,,,,,0
6342660,STROGEN,APPOLDING,48.413618,11.979419,2014,1.173,0.658,9.69,365,Isar 2,partial,31.493,,off_river,,,,,0
6342660,STROGEN,APPOLDING,48.413618,11.979419,2015,1.296,0.526,13.1,365,Isar 2,partial,31.493,,off_river,,,,,0
6342660,STROGEN,APPOLDING,48.413618,11.979419,2016,1.171,0.585,8.82,366,Isar 2,partial,31.493,,off_river,,,,,0
6342660,STROGEN,APPOLDING,48.413618,11.979419,2017,1.018,0.539,6.11,365,Isar 2,partial,31.493,,off_river,,,,,0
6342660,STROGEN,APPOLDING,48.413618,11.979419,2018,0.993,0.395,11.2,365,Isar 2,partial,31.493,,off_river,,,,,0
6342670,VILS,ROTTERSDORF,48.606248,12.693803,2006,6.595,2.16,76.8,365,Isar 1,partial,29.286,,off_river,,,,,0
6342670,VILS,ROTTERSDORF,48.606248,12.693803,2007,4.815,2.04,36.2,365,Isar 1,partial,29.286,,off_river,,,,,0
6342670,VILS,ROTTERSDORF,48.606248,12.693803,2008,4.307,2.26,17.3,366,Isar 1,partial,29.286,,off_river,,,,,0
6342670,VILS,ROTTERSDORF,48.606248,12.693803,2009,5.122,1.89,49.0,365,Isar 1,partial,29.286,,off_river,,,,,0
6342670,VILS,ROTTERSDORF,48.606248,12.693803,2010,6.54,2.82,55.7,365,Isar 1,partial,29.286,,off_river,,,,,0
6342670,VILS,ROTTERSDORF,48.606248,12.693803,2011,5.054,2.34,77.1,365,Isar 1,partial,29.286,,off_river,,,,,0
6342670,VILS,ROTTERSDORF,48.606248,12.693803,2012,5.939,1.99,35.8,366,Isar 1,partial,29.286,,off_river,,,,,0
6342670,VILS,ROTTERSDORF,48.606248,12.693803,2013,7.442,2.25,146.0,365,Isar 1,partial,29.286,,off_river,,,,,0
6342670,VILS,ROTTERSDORF,48.606248,12.693803,2014,3.983,1.64,29.8,365,Isar 1,partial,29.286,,off_river,,,,,0
6342670,VILS,ROTTERSDORF,48.606248,12.693803,2015,4.383,1.5,33.9,365,Isar 1,partial,29.286,,off_river,,,,,0
6342670,VILS,ROTTERSDORF,48.606248,12.693803,2016,4.622,1.79,31.9,366,Isar 1,partial,29.286,,off_river,,,,,0
6342670,VILS,ROTTERSDORF,48.606248,12.693803,2017,3.676,1.04,27.0,365,Isar 1,partial,29.286,,off_river,,,,,0
6342670,VILS,ROTTERSDORF,48.606248,12.693803,2018,3.525,0.714,36.8,365,Isar 1,partial,29.286,,off_river,,,,,0
6342675,VILS,VILSBIBURG,48.45296,12.356043,2006,2.992,0.84,50.5,365,Isar 2,partial,17.449,,off_river,,,,,0
6342675,VILS,VILSBIBURG,48.45296,12.356043,2007,2.146,0.57,19.9,365,Isar 2,partial,17.449,,off_river,,,,,0
6342675,VILS,VILSBIBURG,48.45296,12.356043,2008,1.959,0.94,8.55,366,Isar 2,partial,17.449,,off_river,,,,,0
6342675,VILS,VILSBIBURG,48.45296,12.356043,2009,2.575,0.99,29.3,365,Isar 2,partial,17.449,,off_river,,,,,0
6342675,VILS,VILSBIBURG,48.45296,12.356043,2010,3.054,1.47,38.6,365,Isar 2,partial,17.449,,off_river,,,,,0
6342675,VILS,VILSBIBURG,48.45296,12.356043,2011,2.057,0.621,41.6,365,Isar 2,partial,17.449,,off_river,,,,,0
6342675,VILS,VILSBIBURG,48.45296,12.356043,2012,2.586,0.929,19.7,366,Isar 2,partial,17.449,,off_river,,,,,0
6342675,VILS,VILSBIBURG,48.45296,12.356043,2013,3.175,1.13,75.4,365,Isar 2,partial,17.449,,off_river,,,,,0
6342675,VILS,VILSBIBURG,48.45296,12.356043,2014,2.012,0.777,16.6,365,Isar 2,partial,17.449,,off_river,,,,,0
6342675,VILS,VILSBIBURG,48.45296,12.356043,2015,2.111,0.641,18.0,365,Isar 2,partial,17.449,,off_river,,,,,0
6342675,VILS,VILSBIBURG,48.45296,12.356043,2016,2.012,0.208,15.2,366,Isar 2,partial,17.449,,off_river,,,,,0
6342675,VILS,VILSBIBURG,48.45296,12.356043,2017,1.912,0.468,9.43,364,Isar 2,partial,17.449,,off_river,,,,,0
6342675,VILS,VILSBIBURG,48.45296,12.356043,2018,1.53,0.235,20.3,365,Isar 2,partial,17.449,,off_river,,,,,0
6342910,DANUBE RIVER,OBERNDORF,48.946957,12.014935,2006,346.268,136.0,1370.0,365,Isar 1,partial,43.246,Danube,downstream,Gundremmingen B,staggered_treatment,128.6,>50,1
6342910,DANUBE RIVER,OBERNDORF,48.946957,12.014935,2007,324.537,148.0,926.0,365,Isar 1,partial,43.246,Danube,downstream,Gundremmingen B,staggered_treatment,128.6,>50,1
6342910,DANUBE RIVER,OBERNDORF,48.946957,12.014935,2008,311.068,144.0,845.0,366,Isar 1,partial,43.246,Danube,downstream,Gundremmingen B,staggered_treatment,128.6,>50,1
6342910,DANUBE RIVER,OBERNDORF,48.946957,12.014935,2009,306.052,126.0,878.0,365,Isar 1,partial,43.246,Danube,downstream,Gundremmingen B,staggered_treatment,128.6,>50,1
6342910,DANUBE RIVER,OBERNDORF,48.946957,12.014935,2010,377.082,196.0,1350.0,365,Isar 1,partial,43.246,Danube,downstream,Gundremmingen B,staggered_treatment,128.6,>50,1
6342910,DANUBE RIVER,OBERNDORF,48.946957,12.014935,2011,308.014,155.0,1400.0,365,Isar 1,partial,43.246,Danube,downstream,Gundremmingen B,staggered_treatment,128.6,>50,1
6342910,DANUBE RIVER,OBERNDORF,48.946957,12.014935,2012,354.642,153.0,1030.0,366,Isar 1,partial,43.246,Danube,downstream,Gundremmingen B,staggered_treatment,128.6,>50,1
6342910,DANUBE RIVER,OBERNDORF,48.946957,12.014935,2013,415.293,175.0,1980.0,365,Isar 1,partial,43.246,Danube,downstream,Gundremmingen B,staggered_treatment,128.6,>50,1
6342910,DANUBE RIVER,OBERNDORF,48.946957,12.014935,2014,266.4,140.0,765.0,365,Isar 1,partial,43.246,Danube,downstream,Gundremmingen B,staggered_treatment,128.6,>50,1
6342910,DANUBE RIVER,OBERNDORF,48.946957,12.014935,2015,301.728,130.0,952.0,364,Isar 1,partial,43.246,Danube,downstream,Gundremmingen B,staggered_treatment,128.6,>50,1
6342910,DANUBE RIVER,OBERNDORF,48.946957,12.014935,2016,342.59,155.0,966.0,366,Isar 1,partial,43.246,Danube,downstream,Gundremmingen B,staggered_treatment,128.6,>50,1
6342910,DANUBE RIVER,OBERNDORF,48.946957,12.014935,2017,315.052,152.0,964.0,365,Isar 1,partial,43.246,Danube,downstream,Gundremmingen B,staggered_treatment,128.6,>50,1
6342910,DANUBE RIVER,OBERNDORF,48.946957,12.014935,2018,309.449,115.0,1270.0,365,Isar 1,partial,43.246,Danube,downstream,Gundremmingen B,staggered_treatment,128.6,>50,1
6342920,DANUBE RIVER,PFELLING,48.879753,12.747222,2006,457.74,189.0,1730.0,365,Isar 1,partial,45.076,Danube,downstream,Gundremmingen B,staggered_treatment,175.3,>50,1
6342920,DANUBE RIVER,PFELLING,48.879753,12.747222,2007,442.636,208.0,1120.0,365,Isar 1,partial,45.076,Danube,downstream,Gundremmingen B,staggered_treatment,175.3,>50,1
6342920,DANUBE RIVER,PFELLING,48.879753,12.747222,2008,427.738,201.0,1040.0,366,Isar 1,partial,45.076,Danube,downstream,Gundremmingen B,staggered_treatment,175.3,>50,1
6342920,DANUBE RIVER,PFELLING,48.879753,12.747222,2009,409.786,166.0,1040.0,365,Isar 1,partial,45.076,Danube,downstream,Gundremmingen B,staggered_treatment,175.3,>50,1
6342920,DANUBE RIVER,PFELLING,48.879753,12.747222,2010,472.537,231.0,1500.0,365,Isar 1,partial,45.076,Danube,downstream,Gundremmingen B,staggered_treatment,175.3,>50,1
6342920,DANUBE RIVER,PFELLING,48.879753,12.747222,2011,424.17,190.0,2480.0,365,Isar 1,partial,45.076,Danube,downstream,Gundremmingen B,staggered_treatment,175.3,>50,1
6342920,DANUBE RIVER,PFELLING,48.879753,12.747222,2012,469.822,181.0,1470.0,366,Isar 1,partial,45.076,Danube,downstream,Gundremmingen B,staggered_treatment,175.3,>50,1
6342920,DANUBE RIVER,PFELLING,48.879753,12.747222,2013,551.945,224.0,2840.0,365,Isar 1,partial,45.076,Danube,downstream,Gundremmingen B,staggered_treatment,175.3,>50,1
6342920,DANUBE RIVER,PFELLING,48.879753,12.747222,2014,352.216,185.0,984.0,365,Isar 1,partial,45.076,Danube,downstream,Gundremmingen B,staggered_treatment,175.3,>50,1
6342920,DANUBE RIVER,PFELLING,48.879753,12.747222,2015,368.713,156.0,1210.0,363,Isar 1,partial,45.076,Danube,downstream,Gundremmingen B,staggered_treatment,175.3,>50,1
6342920,DANUBE RIVER,PFELLING,48.879753,12.747222,2016,437.855,189.0,1170.0,365,Isar 1,partial,45.076,Danube,downstream,Gundremmingen B,staggered_treatment,175.3,>50,1
6342920,DANUBE RIVER,PFELLING,48.879753,12.747222,2017,393.474,178.0,1070.0,365,Isar 1,partial,45.076,Danube,downstream,Gundremmingen B,staggered_treatment,175.3,>50,1
6342920,DANUBE RIVER,PFELLING,48.879753,12.747222,2018,377.858,148.0,1620.0,365,Isar 1,partial,45.076,Danube,downstream,Gundremmingen B,staggered_treatment,175.3,>50,1
6342925,ISAR,LANDAU,48.67375,12.693681,2006,163.356,77.8,459.0,365,Isar 1,partial,30.245,Isar,downstream,Isar 1,partial,29.6,25-50,1
6342925,ISAR,LANDAU,48.67375,12.693681,2007,152.786,81.6,386.0,365,Isar 1,partial,30.245,Isar,downstream,Isar 1,partial,29.6,25-50,1
6342925,ISAR,LANDAU,48.67375,12.693681,2008,152.183,80.3,368.0,366,Isar 1,partial,30.245,Isar,downstream,Isar 1,partial,29.6,25-50,1
6342925,ISAR,LANDAU,48.67375,12.693681,2009,158.677,71.5,538.0,365,Isar 1,partial,30.245,Isar,downstream,Isar 1,partial,29.6,25-50,1
6342925,ISAR,LANDAU,48.67375,12.693681,2010,178.959,90.2,682.0,365,Isar 1,partial,30.245,Isar,downstream,Isar 1,partial,29.6,25-50,1
6342925,ISAR,LANDAU,48.67375,12.693681,2011,150.728,77.1,452.0,365,Isar 1,partial,30.245,Isar,downstream,Isar 1,partial,29.6,25-50,1
6342925,ISAR,LANDAU,48.67375,12.693681,2012,186.372,101.0,418.0,366,Isar 1,partial,30.245,Isar,downstream,Isar 1,partial,29.6,25-50,1
6342925,ISAR,LANDAU,48.67375,12.693681,2013,208.269,112.0,1200.0,364,Isar 1,partial,30.245,Isar,downstream,Isar 1,partial,29.6,25-50,1
6342925,ISAR,LANDAU,48.67375,12.693681,2014,156.173,105.0,399.0,365,Isar 1,partial,30.245,Isar,downstream,Isar 1,partial,29.6,25-50,1
6342925,ISAR,LANDAU,48.67375,12.693681,2015,154.176,79.8,449.0,365,Isar 1,partial,30.245,Isar,downstream,Isar 1,partial,29.6,25-50,1
6342925,ISAR,LANDAU,48.67375,12.693681,2016,170.633,88.8,373.0,366,Isar 1,partial,30.245,Isar,downstream,Isar 1,partial,29.6,25-50,1
6342925,ISAR,LANDAU,48.67375,12.693681,2017,160.642,84.2,410.0,364,Isar 1,partial,30.245,Isar,downstream,Isar 1,partial,29.6,25-50,1
6342925,ISAR,LANDAU,48.67375,12.693681,2018,132.62,81.6,366.0,365,Isar 1,partial,30.245,Isar,downstream,Isar 1,partial,29.6,25-50,1
