# Water quality, June-September (summer) mean per site and year, from the Waterbase
# v2025_1 disaggregated (individual-sample) data. German sites on a study river within
# 50 km of a study reactor; determinand in {water_temperature (Cel), dissolved_oxygen (mg/L)}.
# n_samples is the number of underlying measurements. Built by waterbase_disaggregated.py.
site_id,site_name,water_body_name,latitude,longitude,study_river,position,nearest_upstream_plant,nearest_upstream_group,along_river_km,distance_band,determinand,year,mean_value,n_samples
DESM_DEBY_3413,KELHEIM PEGEL,DONAU VON STAUBING BIS EINMUENDUNG MAINDONAUKANAL,48.91598,11.86676,Danube,downstream,Gundremmingen B,staggered_treatment,117.1,>50,dissolved_oxygen,2024,9.225,4
DESM_DEBY_4373,BAD ABBACH PEGEL,DONAU VON EINMUENDUNG MAINDONAUKANAL BIS EINMUENDUNG NAAB,48.94169,12.03365,Danube,downstream,Gundremmingen B,staggered_treatment,129.6,>50,dissolved_oxygen,2020,8.275,4
DESM_DEBY_4373,BAD ABBACH PEGEL,DONAU VON EINMUENDUNG MAINDONAUKANAL BIS EINMUENDUNG NAAB,48.94169,12.03365,Danube,downstream,Gundremmingen B,staggered_treatment,129.6,>50,dissolved_oxygen,2021,8.625,4
DESM_DEBY_4373,BAD ABBACH PEGEL,DONAU VON EINMUENDUNG MAINDONAUKANAL BIS EINMUENDUNG NAAB,48.94169,12.03365,Danube,downstream,Gundremmingen B,staggered_treatment,129.6,>50,dissolved_oxygen,2022,9.15,4
DESM_DEBY_4373,BAD ABBACH PEGEL,DONAU VON EINMUENDUNG MAINDONAUKANAL BIS EINMUENDUNG NAAB,48.94169,12.03365,Danube,downstream,Gundremmingen B,staggered_treatment,129.6,>50,dissolved_oxygen,2023,8.025,4
DESM_DEHH_91492,91492UESH,ELBEHAFEN,53.54029,9.87972,Elbe,upstream,,,,,dissolved_oxygen,2022,5.475,4
DESM_DEHH_91492,91492UESH,ELBEHAFEN,53.54029,9.87972,Elbe,upstream,,,,,dissolved_oxygen,2023,5.75,4
DESM_DEHH_91492,91492UESH,ELBEHAFEN,53.54029,9.87972,Elbe,upstream,,,,,dissolved_oxygen,2024,4.8,4
DESM_DENI_12046,WESER HEMELINGEN,MITTELWESER ZWISCHEN ALLER UND BREMEN,53.05279,8.87458,Weser,downstream,Grohnde,control,118.3,>50,dissolved_oxygen,2020,7.014,122
DESM_DENI_12046,WESER HEMELINGEN,MITTELWESER ZWISCHEN ALLER UND BREMEN,53.05279,8.87458,Weser,downstream,Grohnde,control,118.3,>50,dissolved_oxygen,2021,7.151,122
DESM_DENI_12046,WESER HEMELINGEN,MITTELWESER ZWISCHEN ALLER UND BREMEN,53.05279,8.87458,Weser,downstream,Grohnde,control,118.3,>50,dissolved_oxygen,2022,7.397,103
DESM_DENI_45752064,HESS OLDENDORFFUHLEN,WESER,52.15799,9.24872,Weser,downstream,Grohnde,control,16.6,10-25,dissolved_oxygen,2020,9.6,4
DESM_DENI_45752064,HESS OLDENDORFFUHLEN,WESER,52.15799,9.24872,Weser,downstream,Grohnde,control,16.6,10-25,dissolved_oxygen,2021,10.053,4
DESM_DENI_45752064,HESS OLDENDORFFUHLEN,WESER,52.15799,9.24872,Weser,downstream,Grohnde,control,16.6,10-25,dissolved_oxygen,2022,9.203,4
DESM_DENI_45752064,HESS OLDENDORFFUHLEN,WESER,52.15799,9.24872,Weser,downstream,Grohnde,control,16.6,10-25,dissolved_oxygen,2023,9.728,4
DESM_DENI_45752064,HESS OLDENDORFFUHLEN,WESER,52.15799,9.24872,Weser,downstream,Grohnde,control,16.6,10-25,dissolved_oxygen,2024,10.16,4
DESM_DENI_49572011,FARGE,WESER  TIDEBEREICH OBERH BRAKE,53.19737,8.51926,Weser,downstream,Grohnde,control,141.6,>50,dissolved_oxygen,2020,6.5,4
DESM_DENI_49572011,FARGE,WESER  TIDEBEREICH OBERH BRAKE,53.19737,8.51926,Weser,downstream,Grohnde,control,141.6,>50,dissolved_oxygen,2021,6.375,4
DESM_DENI_49572011,FARGE,WESER  TIDEBEREICH OBERH BRAKE,53.19737,8.51926,Weser,downstream,Grohnde,control,141.6,>50,dissolved_oxygen,2022,6.725,4
DESM_DENI_49572011,FARGE,WESER  TIDEBEREICH OBERH BRAKE,53.19737,8.51926,Weser,downstream,Grohnde,control,141.6,>50,dissolved_oxygen,2023,6.65,4
DESM_DENI_49572011,FARGE,WESER  TIDEBEREICH OBERH BRAKE,53.19737,8.51926,Weser,downstream,Grohnde,control,141.6,>50,dissolved_oxygen,2024,8.425,4
DESM_DENI_49752022,BRAKE,UEBERGANGSGEWAESSER DER WESER,53.31519,8.48608,Weser,downstream,Grohnde,control,154.6,>50,dissolved_oxygen,2020,6.775,4
DESM_DENI_49752022,BRAKE,UEBERGANGSGEWAESSER DER WESER,53.31519,8.48608,Weser,downstream,Grohnde,control,154.6,>50,dissolved_oxygen,2021,7.025,4
DESM_DENI_49752022,BRAKE,UEBERGANGSGEWAESSER DER WESER,53.31519,8.48608,Weser,downstream,Grohnde,control,154.6,>50,dissolved_oxygen,2022,6.9,4
DESM_DENI_49752022,BRAKE,UEBERGANGSGEWAESSER DER WESER,53.31519,8.48608,Weser,downstream,Grohnde,control,154.6,>50,dissolved_oxygen,2023,7.0,4
DESM_DENI_49752022,BRAKE,UEBERGANGSGEWAESSER DER WESER,53.31519,8.48608,Weser,downstream,Grohnde,control,154.6,>50,dissolved_oxygen,2024,7.725,4
DESM_HE_115,SCHWARZBACH TREBURASTHEIM MESSSTATION,SCHWARZBACHASTHEIM,49.9561,8.3573,Rhine,downstream,Biblis A,treatment,27.3,25-50,dissolved_oxygen,2020,7.24,122
DESM_HE_115,SCHWARZBACH TREBURASTHEIM MESSSTATION,SCHWARZBACHASTHEIM,49.9561,8.3573,Rhine,downstream,Biblis A,treatment,27.3,25-50,dissolved_oxygen,2021,4.684,122
DESM_HE_115,SCHWARZBACH TREBURASTHEIM MESSSTATION,SCHWARZBACHASTHEIM,49.9561,8.3573,Rhine,downstream,Biblis A,treatment,27.3,25-50,dissolved_oxygen,2022,7.512,121
DESM_HE_130,MAIN BISCHOFSHEIM MESSSTATION RECHTES UFER,MAIN  HESSEN,49.9994,8.3455,Main,downstream,Grafenrheinfeld,staggered_treatment,129.1,>50,dissolved_oxygen,2020,6.782,120
DESM_HE_130,MAIN BISCHOFSHEIM MESSSTATION RECHTES UFER,MAIN  HESSEN,49.9994,8.3455,Main,downstream,Grafenrheinfeld,staggered_treatment,129.1,>50,dissolved_oxygen,2021,6.724,113
DESM_HE_130,MAIN BISCHOFSHEIM MESSSTATION RECHTES UFER,MAIN  HESSEN,49.9994,8.3455,Main,downstream,Grafenrheinfeld,staggered_treatment,129.1,>50,dissolved_oxygen,2022,7.54,92
DESM_HE_378,DIEMEL BAD KARLSHAFENHELMARSHAUSEN,UNTERE DIEMEL,51.6314,9.4655,Weser,upstream,,,,,dissolved_oxygen,2020,8.363,8
DESM_HE_378,DIEMEL BAD KARLSHAFENHELMARSHAUSEN,UNTERE DIEMEL,51.6314,9.4655,Weser,upstream,,,,,dissolved_oxygen,2021,8.537,8
DESM_HE_378,DIEMEL BAD KARLSHAFENHELMARSHAUSEN,UNTERE DIEMEL,51.6314,9.4655,Weser,upstream,,,,,dissolved_oxygen,2022,9.425,8
DESM_HE_378,DIEMEL BAD KARLSHAFENHELMARSHAUSEN,UNTERE DIEMEL,51.6314,9.4655,Weser,upstream,,,,,dissolved_oxygen,2023,9.125,8
DESM_HE_380,NIDDA FRANKFURTNIED MESSSTATION,NIDDAFRANKFURT,50.1002,8.5606,Main,downstream,Grafenrheinfeld,staggered_treatment,115.9,>50,dissolved_oxygen,2020,8.135,122
DESM_HE_380,NIDDA FRANKFURTNIED MESSSTATION,NIDDAFRANKFURT,50.1002,8.5606,Main,downstream,Grafenrheinfeld,staggered_treatment,115.9,>50,dissolved_oxygen,2021,8.498,121
DESM_HE_380,NIDDA FRANKFURTNIED MESSSTATION,NIDDAFRANKFURT,50.1002,8.5606,Main,downstream,Grafenrheinfeld,staggered_treatment,115.9,>50,dissolved_oxygen,2022,8.195,118
DESM_NW731808,UH KA BAD OEYNHAUSEN,WERRE,52.21949,8.8254,Weser,downstream,Grohnde,control,32.8,25-50,dissolved_oxygen,2020,9.8,1
DESM_NW731808,UH KA BAD OEYNHAUSEN,WERRE,52.21949,8.8254,Weser,downstream,Grohnde,control,32.8,25-50,dissolved_oxygen,2021,8.0,1
DESM_NW731808,UH KA BAD OEYNHAUSEN,WERRE,52.21949,8.8254,Weser,downstream,Grohnde,control,32.8,25-50,dissolved_oxygen,2022,8.6,1
DESM_NW731808,UH KA BAD OEYNHAUSEN,WERRE,52.21949,8.8254,Weser,downstream,Grohnde,control,32.8,25-50,dissolved_oxygen,2023,8.25,2
DESM_NW731808,UH KA BAD OEYNHAUSEN,WERRE,52.21949,8.8254,Weser,downstream,Grohnde,control,32.8,25-50,dissolved_oxygen,2024,9.6,1
DESM_NW805180,E 1A  UH KA RHEINENORD  EU,EMS,52.30786,7.42164,Ems,upstream,,,,,dissolved_oxygen,2020,7.912,8
DESM_NW805180,E 1A  UH KA RHEINENORD  EU,EMS,52.30786,7.42164,Ems,upstream,,,,,dissolved_oxygen,2021,8.298,5
DESM_NW805180,E 1A  UH KA RHEINENORD  EU,EMS,52.30786,7.42164,Ems,upstream,,,,,dissolved_oxygen,2022,7.7,2
DESM_NW805180,E 1A  UH KA RHEINENORD  EU,EMS,52.30786,7.42164,Ems,upstream,,,,,dissolved_oxygen,2023,8.86,5
DESM_NW805180,E 1A  UH KA RHEINENORD  EU,EMS,52.30786,7.42164,Ems,upstream,,,,,dissolved_oxygen,2024,9.1,5
DE5869,NEUENFELDE,SEEVE - ESTE,53.51386,9.80207,Elbe,upstream,,,,,water_temperature,2008,11.2,1
DEGM_BY_1131703700020,KEIN NAME,NAME,48.94573,11.98303,Danube,downstream,Gundremmingen B,staggered_treatment,126.3,>50,water_temperature,2012,16.0,1
DEGM_BY_1131703700020,KEIN NAME,NAME,48.94573,11.98303,Danube,downstream,Gundremmingen B,staggered_treatment,126.3,>50,water_temperature,2013,16.1,1
DEGM_BY_1131703700020,KEIN NAME,NAME,48.94573,11.98303,Danube,downstream,Gundremmingen B,staggered_treatment,126.3,>50,water_temperature,2014,16.5,1
DEGM_BY_1131703700020,KEIN NAME,NAME,48.94573,11.98303,Danube,downstream,Gundremmingen B,staggered_treatment,126.3,>50,water_temperature,2020,14.1,1
DEGM_BY_1131703700020,KEIN NAME,NAME,48.94573,11.98303,Danube,downstream,Gundremmingen B,staggered_treatment,126.3,>50,water_temperature,2021,14.5,1
DEGM_BY_1131703700020,KEIN NAME,NAME,48.94573,11.98303,Danube,downstream,Gundremmingen B,staggered_treatment,126.3,>50,water_temperature,2022,13.3,1
DEGM_BY_1131703700020,KEIN NAME,NAME,48.94573,11.98303,Danube,downstream,Gundremmingen B,staggered_treatment,126.3,>50,water_temperature,2023,12.9,1
DEGM_BY_1131734000021,KEIN NAME,NAME,48.6303,12.49426,Isar,downstream,Isar 1,partial,14.3,10-25,water_temperature,2013,11.7,1
DEGM_BY_1131734000021,KEIN NAME,NAME,48.6303,12.49426,Isar,downstream,Isar 1,partial,14.3,10-25,water_temperature,2015,12.5,1
DEGM_BY_1131734000021,KEIN NAME,NAME,48.6303,12.49426,Isar,downstream,Isar 1,partial,14.3,10-25,water_temperature,2016,12.6,1
DEGM_BY_1131734000021,KEIN NAME,NAME,48.6303,12.49426,Isar,downstream,Isar 1,partial,14.3,10-25,water_temperature,2020,12.2,1
DEGM_BY_1131734000021,KEIN NAME,NAME,48.6303,12.49426,Isar,downstream,Isar 1,partial,14.3,10-25,water_temperature,2021,13.4,1
DEGM_BY_1131734000021,KEIN NAME,NAME,48.6303,12.49426,Isar,downstream,Isar 1,partial,14.3,10-25,water_temperature,2022,14.1,1
DEGM_DEBW_1251-305-8,BR NORD BEREGNUNGSVERBAND DOSSENHEIM,NAME,49.45773,8.65689,Neckar,downstream,Neckarwestheim 1,partial,58.9,>50,water_temperature,2012,13.0,1
DEGM_DEBW_1251-305-8,BR NORD BEREGNUNGSVERBAND DOSSENHEIM,NAME,49.45773,8.65689,Neckar,downstream,Neckarwestheim 1,partial,58.9,>50,water_temperature,2013,12.8,1
DEGM_DEBW_1251-305-8,BR NORD BEREGNUNGSVERBAND DOSSENHEIM,NAME,49.45773,8.65689,Neckar,downstream,Neckarwestheim 1,partial,58.9,>50,water_temperature,2014,13.4,1
DEGM_DEBW_1251-305-8,BR NORD BEREGNUNGSVERBAND DOSSENHEIM,NAME,49.45773,8.65689,Neckar,downstream,Neckarwestheim 1,partial,58.9,>50,water_temperature,2015,14.3,1
DEGM_DEBW_1251-305-8,BR NORD BEREGNUNGSVERBAND DOSSENHEIM,NAME,49.45773,8.65689,Neckar,downstream,Neckarwestheim 1,partial,58.9,>50,water_temperature,2016,15.1,1
DEGM_DEBW_1251-305-8,BR NORD BEREGNUNGSVERBAND DOSSENHEIM,NAME,49.45773,8.65689,Neckar,downstream,Neckarwestheim 1,partial,58.9,>50,water_temperature,2017,14.0,1
DEGM_DEBW_1251-305-8,BR NORD BEREGNUNGSVERBAND DOSSENHEIM,NAME,49.45773,8.65689,Neckar,downstream,Neckarwestheim 1,partial,58.9,>50,water_temperature,2018,12.9,1
DEGM_DEBW_1251-305-8,BR NORD BEREGNUNGSVERBAND DOSSENHEIM,NAME,49.45773,8.65689,Neckar,downstream,Neckarwestheim 1,partial,58.9,>50,water_temperature,2019,13.5,1
DEGM_DEBW_1251-305-8,BR NORD BEREGNUNGSVERBAND DOSSENHEIM,NAME,49.45773,8.65689,Neckar,downstream,Neckarwestheim 1,partial,58.9,>50,water_temperature,2020,13.2,1
DEGM_DEBW_1251-305-8,BR NORD BEREGNUNGSVERBAND DOSSENHEIM,NAME,49.45773,8.65689,Neckar,downstream,Neckarwestheim 1,partial,58.9,>50,water_temperature,2022,14.5,1
DEGM_DEBW_1251-305-8,BR NORD BEREGNUNGSVERBAND DOSSENHEIM,NAME,49.45773,8.65689,Neckar,downstream,Neckarwestheim 1,partial,58.9,>50,water_temperature,2023,13.6,1
DEGM_DEBW_1251-305-8,BR NORD BEREGNUNGSVERBAND DOSSENHEIM,NAME,49.45773,8.65689,Neckar,downstream,Neckarwestheim 1,partial,58.9,>50,water_temperature,2024,14.1,1
DEGM_DEBW_133-254-6,GWM FLACH KIRSCHGARTSHAUSEN KAELBERWEIDE MASANDHOFEN,NAME,49.58248,8.44112,Rhine,downstream,Philippsburg 1,partial,36.5,25-50,water_temperature,2009,12.0,1
DEGM_DEBW_133-254-6,GWM FLACH KIRSCHGARTSHAUSEN KAELBERWEIDE MASANDHOFEN,NAME,49.58248,8.44112,Rhine,downstream,Philippsburg 1,partial,36.5,25-50,water_temperature,2010,11.45,2
DEGM_DEBW_133-254-6,GWM FLACH KIRSCHGARTSHAUSEN KAELBERWEIDE MASANDHOFEN,NAME,49.58248,8.44112,Rhine,downstream,Philippsburg 1,partial,36.5,25-50,water_temperature,2011,11.3,1
DEGM_DEBW_133-254-6,GWM FLACH KIRSCHGARTSHAUSEN KAELBERWEIDE MASANDHOFEN,NAME,49.58248,8.44112,Rhine,downstream,Philippsburg 1,partial,36.5,25-50,water_temperature,2012,11.4,1
DEGM_DEBW_133-254-6,GWM FLACH KIRSCHGARTSHAUSEN KAELBERWEIDE MASANDHOFEN,NAME,49.58248,8.44112,Rhine,downstream,Philippsburg 1,partial,36.5,25-50,water_temperature,2013,11.6,1
DEGM_DEBW_133-254-6,GWM FLACH KIRSCHGARTSHAUSEN KAELBERWEIDE MASANDHOFEN,NAME,49.58248,8.44112,Rhine,downstream,Philippsburg 1,partial,36.5,25-50,water_temperature,2014,11.8,1
DEGM_DEBW_133-254-6,GWM FLACH KIRSCHGARTSHAUSEN KAELBERWEIDE MASANDHOFEN,NAME,49.58248,8.44112,Rhine,downstream,Philippsburg 1,partial,36.5,25-50,water_temperature,2015,11.8,1
DEGM_DEBW_133-254-6,GWM FLACH KIRSCHGARTSHAUSEN KAELBERWEIDE MASANDHOFEN,NAME,49.58248,8.44112,Rhine,downstream,Philippsburg 1,partial,36.5,25-50,water_temperature,2017,12.4,1
DEGM_DEBW_133-254-6,GWM FLACH KIRSCHGARTSHAUSEN KAELBERWEIDE MASANDHOFEN,NAME,49.58248,8.44112,Rhine,downstream,Philippsburg 1,partial,36.5,25-50,water_temperature,2018,11.5,1
DEGM_DEBW_133-254-6,GWM FLACH KIRSCHGARTSHAUSEN KAELBERWEIDE MASANDHOFEN,NAME,49.58248,8.44112,Rhine,downstream,Philippsburg 1,partial,36.5,25-50,water_temperature,2019,12.3,1
DEGM_DEBW_133-254-6,GWM FLACH KIRSCHGARTSHAUSEN KAELBERWEIDE MASANDHOFEN,NAME,49.58248,8.44112,Rhine,downstream,Philippsburg 1,partial,36.5,25-50,water_temperature,2020,12.1,1
DEGM_DEBW_133-254-6,GWM FLACH KIRSCHGARTSHAUSEN KAELBERWEIDE MASANDHOFEN,NAME,49.58248,8.44112,Rhine,downstream,Philippsburg 1,partial,36.5,25-50,water_temperature,2022,12.1,1
DEGM_DEBW_133-254-6,GWM FLACH KIRSCHGARTSHAUSEN KAELBERWEIDE MASANDHOFEN,NAME,49.58248,8.44112,Rhine,downstream,Philippsburg 1,partial,36.5,25-50,water_temperature,2023,12.9,1
DEGM_DEBW_133-254-6,GWM FLACH KIRSCHGARTSHAUSEN KAELBERWEIDE MASANDHOFEN,NAME,49.58248,8.44112,Rhine,downstream,Philippsburg 1,partial,36.5,25-50,water_temperature,2024,12.6,1
DEGM_DEBW_31-510-1,TB I HOHES GESTAD BEIHINGEN,NAME,48.94337,9.21894,Neckar,upstream,,,,,water_temperature,2012,12.6,1
DEGM_DEBW_31-510-1,TB I HOHES GESTAD BEIHINGEN,NAME,48.94337,9.21894,Neckar,upstream,,,,,water_temperature,2013,12.4,1
DEGM_DEBW_31-510-1,TB I HOHES GESTAD BEIHINGEN,NAME,48.94337,9.21894,Neckar,upstream,,,,,water_temperature,2014,11.8,1
DEGM_DEBW_31-510-1,TB I HOHES GESTAD BEIHINGEN,NAME,48.94337,9.21894,Neckar,upstream,,,,,water_temperature,2016,12.4,1
DEGM_DEBW_31-510-1,TB I HOHES GESTAD BEIHINGEN,NAME,48.94337,9.21894,Neckar,upstream,,,,,water_temperature,2017,12.5,1
DEGM_DEBW_31-510-1,TB I HOHES GESTAD BEIHINGEN,NAME,48.94337,9.21894,Neckar,upstream,,,,,water_temperature,2018,12.5,1
DEGM_DEBW_31-510-1,TB I HOHES GESTAD BEIHINGEN,NAME,48.94337,9.21894,Neckar,upstream,,,,,water_temperature,2019,12.6,1
DEGM_DEBW_31-510-1,TB I HOHES GESTAD BEIHINGEN,NAME,48.94337,9.21894,Neckar,upstream,,,,,water_temperature,2020,12.3,1
DEGM_DEBW_31-510-1,TB I HOHES GESTAD BEIHINGEN,NAME,48.94337,9.21894,Neckar,upstream,,,,,water_temperature,2021,12.5,1
DEGM_DEBW_31-510-1,TB I HOHES GESTAD BEIHINGEN,NAME,48.94337,9.21894,Neckar,upstream,,,,,water_temperature,2022,12.4,1
DEGM_DEBW_31-510-1,TB I HOHES GESTAD BEIHINGEN,NAME,48.94337,9.21894,Neckar,upstream,,,,,water_temperature,2023,12.5,1
DEGM_DEBW_31-510-1,TB I HOHES GESTAD BEIHINGEN,NAME,48.94337,9.21894,Neckar,upstream,,,,,water_temperature,2024,12.7,1
DEGM_DEBW_44-602-0,BBR IV WV STADTWERKE WERTHEIM GMBH DERTINGEN,NAME,49.76907,9.59709,Main,downstream,Grafenrheinfeld,staggered_treatment,37.0,25-50,water_temperature,2012,11.2,1
DEGM_DEBW_44-602-0,BBR IV WV STADTWERKE WERTHEIM GMBH DERTINGEN,NAME,49.76907,9.59709,Main,downstream,Grafenrheinfeld,staggered_treatment,37.0,25-50,water_temperature,2013,11.1,1
DEGM_DEBW_44-602-0,BBR IV WV STADTWERKE WERTHEIM GMBH DERTINGEN,NAME,49.76907,9.59709,Main,downstream,Grafenrheinfeld,staggered_treatment,37.0,25-50,water_temperature,2014,11.2,1
DEGM_DEBW_44-602-0,BBR IV WV STADTWERKE WERTHEIM GMBH DERTINGEN,NAME,49.76907,9.59709,Main,downstream,Grafenrheinfeld,staggered_treatment,37.0,25-50,water_temperature,2015,11.25,2
DEGM_DEBW_44-602-0,BBR IV WV STADTWERKE WERTHEIM GMBH DERTINGEN,NAME,49.76907,9.59709,Main,downstream,Grafenrheinfeld,staggered_treatment,37.0,25-50,water_temperature,2016,11.1,1
DEGM_DEBW_44-602-0,BBR IV WV STADTWERKE WERTHEIM GMBH DERTINGEN,NAME,49.76907,9.59709,Main,downstream,Grafenrheinfeld,staggered_treatment,37.0,25-50,water_temperature,2017,11.1,2
DEGM_DEBW_44-602-0,BBR IV WV STADTWERKE WERTHEIM GMBH DERTINGEN,NAME,49.76907,9.59709,Main,downstream,Grafenrheinfeld,staggered_treatment,37.0,25-50,water_temperature,2018,11.3,1
DEGM_DEBW_44-602-0,BBR IV WV STADTWERKE WERTHEIM GMBH DERTINGEN,NAME,49.76907,9.59709,Main,downstream,Grafenrheinfeld,staggered_treatment,37.0,25-50,water_temperature,2019,11.5,1
DEGM_DEBW_44-602-0,BBR IV WV STADTWERKE WERTHEIM GMBH DERTINGEN,NAME,49.76907,9.59709,Main,downstream,Grafenrheinfeld,staggered_treatment,37.0,25-50,water_temperature,2020,11.2,1
DEGM_DEBW_44-602-0,BBR IV WV STADTWERKE WERTHEIM GMBH DERTINGEN,NAME,49.76907,9.59709,Main,downstream,Grafenrheinfeld,staggered_treatment,37.0,25-50,water_temperature,2021,11.2,1
DEGM_DEBW_44-602-0,BBR IV WV STADTWERKE WERTHEIM GMBH DERTINGEN,NAME,49.76907,9.59709,Main,downstream,Grafenrheinfeld,staggered_treatment,37.0,25-50,water_temperature,2022,11.8,1
DEGM_DEBW_44-602-0,BBR IV WV STADTWERKE WERTHEIM GMBH DERTINGEN,NAME,49.76907,9.59709,Main,downstream,Grafenrheinfeld,staggered_treatment,37.0,25-50,water_temperature,2024,11.6,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,water_temperature,2010,9.7,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,water_temperature,2013,9.8,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,water_temperature,2014,10.3,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,water_temperature,2015,9.9,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,water_temperature,2016,10.2,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,water_temperature,2018,10.6,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,water_temperature,2019,10.5,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,water_temperature,2020,10.9,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,water_temperature,2022,10.9,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,water_temperature,2024,11.4,1
DEGM_DEBY_1131713600015,KEIN NAME,NAME,48.85906,11.8038,Danube,downstream,Gundremmingen B,staggered_treatment,110.3,>50,water_temperature,2013,11.2,1
DEGM_DEBY_1131713600015,KEIN NAME,NAME,48.85906,11.8038,Danube,downstream,Gundremmingen B,staggered_treatment,110.3,>50,water_temperature,2014,10.5,1
DEGM_DEBY_1131713600015,KEIN NAME,NAME,48.85906,11.8038,Danube,downstream,Gundremmingen B,staggered_treatment,110.3,>50,water_temperature,2021,11.2,1
DEGM_DEBY_1131713600015,KEIN NAME,NAME,48.85906,11.8038,Danube,downstream,Gundremmingen B,staggered_treatment,110.3,>50,water_temperature,2022,11.0,1
DEGM_DEBY_1131713600015,KEIN NAME,NAME,48.85906,11.8038,Danube,downstream,Gundremmingen B,staggered_treatment,110.3,>50,water_temperature,2023,10.8,1
DEGM_DEBY_1131713600015,KEIN NAME,NAME,48.85906,11.8038,Danube,downstream,Gundremmingen B,staggered_treatment,110.3,>50,water_temperature,2024,10.8,1
DEGM_DEBY_4110592700159,KEIN NAME,NAME,50.03437,10.26596,Main,upstream,,,,,water_temperature,2012,12.0,1
DEGM_DEBY_4110592700159,KEIN NAME,NAME,50.03437,10.26596,Main,upstream,,,,,water_temperature,2013,11.7,1
DEGM_DEBY_4110592700159,KEIN NAME,NAME,50.03437,10.26596,Main,upstream,,,,,water_temperature,2015,11.2,1
DEGM_DEBY_4110592700159,KEIN NAME,NAME,50.03437,10.26596,Main,upstream,,,,,water_temperature,2023,11.95,2
DEGM_DEBY_4110592700159,KEIN NAME,NAME,50.03437,10.26596,Main,upstream,,,,,water_temperature,2024,12.0,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,water_temperature,2012,12.3,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,water_temperature,2013,12.5,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,water_temperature,2014,12.7,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,water_temperature,2015,12.6,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,water_temperature,2019,12.8,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,water_temperature,2020,12.4,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,water_temperature,2021,12.4,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,water_temperature,2022,12.45,2
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,water_temperature,2023,12.7,2
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,water_temperature,2008,13.3,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,water_temperature,2010,12.9,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,water_temperature,2012,13.1,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,water_temperature,2013,13.4,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,water_temperature,2014,12.7,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,water_temperature,2016,12.7,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,water_temperature,2018,13.3,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,water_temperature,2019,13.1,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,water_temperature,2020,12.6,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,water_temperature,2023,13.0,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,water_temperature,2008,10.1,1
