# Water quality, monthly mean per site, from the Waterbase v2025_1 disaggregated data.
# German sites on a study river within 50 km of a study reactor.
# Built by waterbase_disaggregated.py.
site_id,site_name,water_body_name,latitude,longitude,study_river,position,nearest_upstream_plant,nearest_upstream_group,along_river_km,distance_band,determinand,year,month,mean_value,n_samples
DESM_BWU48,MANNHEIM NECKAR,NECKAR BW AB KOCHER TBG 49,49.49429,8.46871,Neckar,downstream,Neckarwestheim 1,partial,71.7,>50,water_temperature,2023,12,5.9,2
DESM_BWU48,MANNHEIM NECKAR,NECKAR BW AB KOCHER TBG 49,49.49429,8.46871,Neckar,downstream,Neckarwestheim 1,partial,71.7,>50,water_temperature,2024,1,4.8,2
DESM_BWU48,MANNHEIM NECKAR,NECKAR BW AB KOCHER TBG 49,49.49429,8.46871,Neckar,downstream,Neckarwestheim 1,partial,71.7,>50,water_temperature,2024,2,9.0,2
DESM_BWU48,MANNHEIM NECKAR,NECKAR BW AB KOCHER TBG 49,49.49429,8.46871,Neckar,downstream,Neckarwestheim 1,partial,71.7,>50,water_temperature,2024,3,9.5,2
DESM_BWU48,MANNHEIM NECKAR,NECKAR BW AB KOCHER TBG 49,49.49429,8.46871,Neckar,downstream,Neckarwestheim 1,partial,71.7,>50,water_temperature,2024,4,12.833,3
DESM_BWU48,MANNHEIM NECKAR,NECKAR BW AB KOCHER TBG 49,49.49429,8.46871,Neckar,downstream,Neckarwestheim 1,partial,71.7,>50,water_temperature,2024,5,16.85,2
DESM_BWU48,MANNHEIM NECKAR,NECKAR BW AB KOCHER TBG 49,49.49429,8.46871,Neckar,downstream,Neckarwestheim 1,partial,71.7,>50,water_temperature,2024,6,18.95,2
DESM_BWU48,MANNHEIM NECKAR,NECKAR BW AB KOCHER TBG 49,49.49429,8.46871,Neckar,downstream,Neckarwestheim 1,partial,71.7,>50,water_temperature,2024,7,21.35,2
DESM_BWU48,MANNHEIM NECKAR,NECKAR BW AB KOCHER TBG 49,49.49429,8.46871,Neckar,downstream,Neckarwestheim 1,partial,71.7,>50,water_temperature,2024,8,22.95,2
DESM_BWU48,MANNHEIM NECKAR,NECKAR BW AB KOCHER TBG 49,49.49429,8.46871,Neckar,downstream,Neckarwestheim 1,partial,71.7,>50,water_temperature,2024,9,20.35,2
DESM_BWU48,MANNHEIM NECKAR,NECKAR BW AB KOCHER TBG 49,49.49429,8.46871,Neckar,downstream,Neckarwestheim 1,partial,71.7,>50,water_temperature,2024,10,14.45,2
DESM_BWU48,MANNHEIM NECKAR,NECKAR BW AB KOCHER TBG 49,49.49429,8.46871,Neckar,downstream,Neckarwestheim 1,partial,71.7,>50,water_temperature,2024,11,8.75,2
DESM_BWU48,MANNHEIM NECKAR,NECKAR BW AB KOCHER TBG 49,49.49429,8.46871,Neckar,downstream,Neckarwestheim 1,partial,71.7,>50,water_temperature,2024,12,5.7,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2020,1,5.8,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2020,3,8.2,2
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2020,4,12.4,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2020,5,13.1,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2020,6,14.0,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2020,7,17.2,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2020,8,18.6,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2020,9,15.0,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2020,10,13.0,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2020,11,12.7,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2020,12,5.8,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2021,1,4.2,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2021,2,7.1,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2021,3,6.7,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2021,4,7.3,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2021,5,14.4,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2021,6,19.5,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2021,7,17.3,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2021,8,17.2,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2021,9,15.4,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2021,10,15.0,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2021,11,9.6,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2021,12,6.8,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2022,1,5.3,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2022,2,6.8,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2022,3,7.8,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2022,4,11.7,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2022,5,15.9,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2022,6,19.8,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2022,7,19.5,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2022,8,18.9,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2022,9,12.9,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2022,10,13.8,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2022,11,9.4,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2022,12,4.4,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2023,1,5.9,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2023,2,4.9,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2023,3,7.2,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2023,4,10.8,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2023,5,15.6,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2023,6,19.1,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2023,7,21.4,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2023,8,21.3,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2023,9,17.0,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2023,10,11.4,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2023,11,9.5,1
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2023,12,7.2,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2020,1,5.4,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2020,2,7.3,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2020,3,9.3,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2020,4,14.9,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2020,5,16.8,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2020,6,17.4,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2020,7,19.9,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2020,8,21.1,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2020,9,18.8,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2020,10,14.5,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2020,11,12.4,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2020,12,6.7,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2021,1,4.2,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2021,2,7.9,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2021,3,6.7,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2021,4,14.3,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2021,5,14.9,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2021,6,23.9,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2021,7,18.7,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2021,8,21.7,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2021,9,19.7,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2021,10,13.2,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2021,11,9.7,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2021,12,6.0,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2022,1,4.3,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2022,2,6.9,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2022,3,9.4,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2022,4,12.9,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2022,5,20.1,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2022,6,22.8,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2022,7,21.9,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2022,8,21.4,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2022,9,14.9,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2022,10,14.7,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2022,11,10.1,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2022,12,5.6,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2023,1,5.0,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2023,2,8.1,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2023,3,10.8,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2023,4,12.5,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2023,5,16.5,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2023,6,20.5,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2023,7,23.7,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2023,8,22.1,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2023,9,19.8,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2023,10,14.5,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2023,11,9.2,1
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2023,12,6.3,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2020,1,4.1,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2020,2,6.3,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2020,3,6.5,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2020,4,11.8,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2020,5,14.8,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2020,6,17.9,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2020,7,19.0,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2020,8,24.1,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2020,9,16.4,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2020,10,13.0,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2020,11,7.3,2
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2021,1,1.5,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2021,2,4.7,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2021,3,4.7,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2021,4,10.9,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2021,5,12.8,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2021,6,21.1,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2021,7,18.3,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2021,8,20.7,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2021,9,17.8,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2021,10,10.4,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2021,11,7.7,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2021,12,4.1,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2022,1,4.5,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2022,2,5.4,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2022,3,6.3,1
